,num_dol,num_ttfp,num_tfsi,num_ps,num_li,atoms_dol,atoms_ttfp,atoms_tfsi,atoms_ps,atoms_li,count,%
1874,3,1,1,2,2,1O:1O:1O,2O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1875,2,1,1,2,2,1O:1O,2O,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1876,3,1,1,2,2,1O:1O:1O,2O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1877,2,1,1,2,2,1O:1O,2O,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1878,3,1,1,2,2,1O:1O:1O,2O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1879,3,1,1,2,2,1O:1O:2O,3O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1880,2,1,1,2,2,1O:1O,2O,1O,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1881,3,1,3,1,2,:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1882,3,1,1,2,2,:1O:1O,2O,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1883,3,1,1,2,2,:1O:1O,2O,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1884,3,1,1,2,2,:1O:1O,2O,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1885,2,1,1,2,2,1O:1O,2O,1N4O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1886,3,1,1,2,2,:1O:1O,2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1887,2,1,1,2,2,1O:1O,2O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1888,3,1,1,2,2,:1O:1O,2O,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1889,3,1,1,2,2,:1O:1O,2O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1890,2,1,1,2,2,1O:1O,2O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1891,2,1,1,2,2,1O:1O,2O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1892,2,1,1,2,2,1O:1O,2O,1O,2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1893,3,1,1,2,2,:1O:1O,,2O2S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1894,2,1,1,2,2,1O:1O,2O,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1895,3,1,1,2,2,:1O:1O,2O,1N4O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1896,3,1,1,2,2,:1O:1O,2O,1N3O2S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1897,3,1,1,2,2,:1O:1O,2O,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1898,3,1,1,2,2,:1O:1O,1O,3O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1899,3,1,1,2,2,:1O:1O,1O,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1900,3,1,1,2,2,:1O:1O,1O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1901,3,1,1,2,2,:1O:1O,1O,2O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1902,3,1,1,2,2,:1O:1O,1O,1O,1S:1S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1903,3,1,1,2,2,1O:1O:1O,2O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1904,2,1,1,2,2,1O:1O,2O,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1905,2,1,1,2,2,1O:1O,2O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1906,2,1,1,2,2,1O:1O,2O,3O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1907,3,1,1,1,2,1O:1O:1O,3O,2O1S,,1L:1L,1,0.03000300030003
1908,2,1,1,2,2,1O:1O,2O,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1909,3,1,1,1,2,1O:1O:1O,3O,1O1S,,1L:1L,1,0.03000300030003
1910,2,1,1,2,2,1O:1O,2O,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1911,3,1,1,1,2,1O:1O:1O,3O,1N3O2S,,1L:1L,1,0.03000300030003
1912,3,1,1,1,2,1O:1O:1O,3O,1N1O,,1L:1L,1,0.03000300030003
1913,3,1,1,1,2,1O:1O:1O,2O,3O1S,,1L:1L,1,0.03000300030003
1914,2,1,1,2,2,1O:1O,2O,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1915,2,1,1,2,2,1O:1O,2O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1916,3,1,1,1,2,1O:1O:1O,2O,1O1S,,1L:1L,1,0.03000300030003
1917,3,1,1,2,2,1O:1O:1O,2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1918,2,1,1,2,2,1O:1O,2O,3O2S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1919,3,1,1,1,2,1O:1O:1O,2O,1N2O2S,,1L:1L,1,0.03000300030003
1920,3,1,1,1,2,1O:1O:1O,2O,1N1O1S,,1L:1L,1,0.03000300030003
1921,3,1,1,1,2,1O:1O:1O,1O,1N3O1S,,1L:1L,1,0.03000300030003
1922,3,1,1,1,1,::1O,3O,3O1S,,1L,1,0.03000300030003
1923,3,1,1,1,1,::1O,3O,,,1L,1,0.03000300030003
1924,3,1,1,1,1,::1O,2O,2O1S,,1L,1,0.03000300030003
1925,3,1,1,1,1,::1O,2O,1O,,1L,1,0.03000300030003
1926,3,1,1,1,1,::,3O,1O,,1L,1,0.03000300030003
1927,3,1,1,1,2,1O:1O:1O,3O,3O1S,,1L:1L,1,0.03000300030003
1928,3,1,1,1,2,1O:1O:2O,2O,,,1L:1L,1,0.03000300030003
1929,3,1,1,1,2,1O:1O:2O,2O,1O,,1L:1L,1,0.03000300030003
1930,3,1,1,1,2,1O:1O:2O,2O,1O1S,,1L:1L,1,0.03000300030003
1931,2,1,1,2,2,1O:1O,2O,2O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1932,3,1,1,2,2,1O:1O:1O,2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1933,3,1,1,2,2,1O:1O:1O,2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1934,3,1,1,2,2,1O:1O:1O,1O,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1935,3,1,1,2,2,1O:1O:1O,1O,2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1936,3,1,1,2,2,1O:1O:1O,1O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1937,3,1,1,2,2,1O:1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1938,3,1,1,2,2,1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1939,3,1,1,1,2,:1O:2O,3O,2O,,1L:1L,1,0.03000300030003
1940,3,1,1,1,2,:1O:1O,2O,2O2S,,1L:1L,1,0.03000300030003
1941,3,1,1,1,2,:1O:1O,2O,2O,,1L:1L,1,0.03000300030003
1942,3,1,1,1,2,:1O:1O,,1O,,1L:1L,1,0.03000300030003
1943,3,1,1,1,2,1O:2O:2O,3O,1O,,1L:1L,1,0.03000300030003
1944,3,1,1,1,2,1O:2O:2O,3O,,,1L:1L,1,0.03000300030003
1945,3,1,1,1,2,1O:1O:2O,3O,2O1S,,1L:1L,1,0.03000300030003
1946,3,1,1,1,2,1O:1O:2O,3O,2O,,1L:1L,1,0.03000300030003
1947,3,1,1,1,2,1O:1O:2O,3O,1O1S,,1L:1L,1,0.03000300030003
1948,3,1,1,1,2,1O:1O:2O,2O,2O1S,,1L:1L,1,0.03000300030003
1949,2,1,1,2,2,1O:1O,2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1950,3,1,1,2,2,:1O:1O,2O,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1951,3,1,1,2,2,:1O:1O,2O,2O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1952,2,1,1,2,2,1O:1O,2O,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1953,3,1,2,1,2,1O:1O:2O,2O,1O:2O1S,,1L:1L,1,0.03000300030003
1954,2,1,0,1,1,1O:1O,,,,1L,1,0.03000300030003
1955,3,1,2,1,2,:1O:1O,3O,1O1S:3O1S,,1L:1L,1,0.03000300030003
1956,3,1,2,1,2,:1O:1O,3O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1957,2,1,0,2,1,1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1958,2,1,0,2,1,1O:1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1959,3,1,2,1,2,:1O:1O,2O,1O:1O1S,,1L:1L,1,0.03000300030003
1960,2,1,0,2,2,1O:1O,2O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1961,3,1,2,1,2,:1O:1O,2O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1962,2,1,0,2,2,1O:2O,2O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1963,2,1,0,2,2,1O:2O,3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1964,2,1,1,1,1,1O:1O,,,,1L,1,0.03000300030003
1965,3,1,2,1,2,1O:1O:1O,3O,:3O1S,,1L:1L,1,0.03000300030003
1966,3,1,2,1,2,1O:1O:1O,3O,:1N2O1S,,1L:1L,1,0.03000300030003
1967,3,1,2,1,2,1O:1O:1O,3O,:1N1O1S,,1L:1L,1,0.03000300030003
1968,3,1,2,1,2,1O:1O:1O,3O,1O:3O,,1L:1L,1,0.03000300030003
1969,2,1,0,3,2,1O:1O,3O,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1970,3,1,2,1,2,1O:1O:1O,3O,1N1O:1O,,1L:1L,1,0.03000300030003
1971,3,1,2,1,2,1O:1O:1O,2O,:3O1S,,1L:1L,1,0.03000300030003
1972,3,1,2,1,2,1O:1O:1O,2O,:2O1S,,1L:1L,1,0.03000300030003
1973,3,1,2,1,2,1O:1O:1O,2O,:2O,,1L:1L,1,0.03000300030003
1974,2,0,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1975,3,1,2,1,2,:1O:1O,3O,1O:2O,,1L:1L,1,0.03000300030003
1976,3,1,2,1,2,:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1977,3,1,2,1,2,:1O:2O,3O,1O:1O1S,,1L:1L,1,0.03000300030003
1978,3,1,3,1,2,1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1979,2,0,1,2,2,1O:1O,,1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1980,3,1,3,1,2,1O:1O:1O,3O,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1981,3,1,3,1,2,1O:1O:1O,2O,::1O,,1L:1L,1,0.03000300030003
1982,3,1,3,1,2,1O:1O:1O,2O,:1O:1O1S,,1L:1L,1,0.03000300030003
1983,3,1,3,1,2,1O:1O:1O,2O,:1O:1O,,1L:1L,1,0.03000300030003
1984,3,1,3,1,2,1O:1O:1O,2O,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1985,3,1,3,1,2,1O:1O:1O,2O,1O:1O:2O,,1L:1L,1,0.03000300030003
1986,2,0,2,2,2,1O:1O,,1O:1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1987,2,0,2,2,2,1O:1O,,:1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1988,3,1,2,3,2,:1O:1O,1O,1O:1O,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1989,3,1,2,3,2,1O:1O:1O,,:,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1990,3,1,2,2,2,:1O:1O,2O,:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1991,3,1,2,2,2,:1O:1O,,1O:1O1S,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1992,2,0,2,2,2,1O:1O,,:2O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1993,3,1,2,2,2,1O:1O:2O,3O,:,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1994,3,1,2,2,2,1O:1O:1O,3O,:,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1995,3,1,2,2,2,1O:1O:1O,2O,:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1996,2,0,3,1,2,1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1997,3,1,2,1,2,1O:1O:1O,2O,:1O1S,,1L:1L,1,0.03000300030003
1998,3,1,2,1,2,1O:1O:1O,2O,:1N4O2S,,1L:1L,1,0.03000300030003
1999,2,1,1,2,2,1O:1O,2O,1N3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2000,2,1,1,2,2,1O:1O,2O,1N1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2001,3,1,1,2,2,:1O:2O,2O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2002,3,1,1,2,2,:1O:2O,2O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2003,2,1,1,2,1,1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
2004,3,1,1,2,2,:1O:2O,,1O,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
2005,3,1,1,2,2,:1O:1O,3O,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2006,2,1,1,2,2,1O:1O,,2O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
2007,3,1,1,2,2,:1O:1O,3O,2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2008,3,1,1,2,2,:1O:1O,3O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2009,3,1,1,2,2,:1O:1O,3O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2010,3,1,1,2,2,:1O:1O,3O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2011,3,1,2,1,2,1O:1O:1O,2O,2O:2O1S,,1L:1L,1,0.03000300030003
2012,2,1,1,2,2,1O:1O,2O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2013,3,1,1,2,2,:1O:1O,3O,1N4O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2014,3,1,1,2,2,:1O:1O,2O,3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2015,3,1,1,2,2,:1O:1O,2O,3O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2016,2,1,1,2,2,1O:1O,2O,1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2017,2,1,1,2,2,1O:1O,2O,1N2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2018,3,1,1,2,2,:1O:1O,2O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2019,3,1,1,2,2,:1O:1O,2O,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
2020,3,1,1,2,2,:1O:1O,2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2021,3,1,1,2,2,:1O:2O,2O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2022,3,1,1,2,2,:1O:2O,3O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2023,3,1,1,2,2,:1O:2O,3O,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2024,2,1,1,1,2,1O:2O,3O,1O,,1L:1L,1,0.03000300030003
2025,2,1,1,1,1,:1O,2O,,,1L,1,0.03000300030003
2026,2,1,1,1,1,:1O,3O,,,1L,1,0.03000300030003
2027,3,1,2,1,2,1O:1O:1O,2O,1O:1O1S,,1L:1L,1,0.03000300030003
2028,2,1,1,1,2,1O:1O,,2O1S,,1L:1L,1,0.03000300030003
2029,3,1,2,1,2,1O:1O:1O,1O,1O:2O,,1L:1L,1,0.03000300030003
2030,3,1,2,1,2,1O:1O:1O,1O,1O1S:2O,,1L:1L,1,0.03000300030003
2031,3,1,2,1,2,1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
2032,3,1,2,1,2,1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
2033,3,1,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
2034,3,1,2,1,1,::1O,,:1O,,1L,1,0.03000300030003
2035,3,1,2,1,1,::,2O,:2O1S,,1L,1,0.03000300030003
2036,3,1,2,1,1,:1O:1O,,:1O1S,,1L,1,0.03000300030003
2037,3,1,2,1,1,1O:1O:1O,,1N1O:1O,,1L,1,0.03000300030003
2038,2,1,1,1,2,1O:1O,2O,1N3O2S,,1L:1L,1,0.03000300030003
2039,0,2,1,2,2,,2O:3O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2040,2,1,1,1,2,1O:1O,2O,1O,,1L:1L,1,0.03000300030003
2041,3,1,1,2,3,1O:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
2042,3,1,1,2,2,:2O:2O,3O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2043,3,1,1,2,2,:1O:2O,3O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2044,8,0,1,1,2,::1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
