,num_dol,num_dps,num_tfsi,num_ps,num_li,atoms_dol,atoms_dps,atoms_tfsi,atoms_ps,atoms_li,count,%
865,3,4,0,2,1,::1O,:::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
866,3,4,0,2,1,::1O,::1O:2O1S,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
867,3,4,0,2,1,:1O:1O,:::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
868,3,4,0,1,3,:1O:1O,1O:2O1S:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
869,3,4,0,1,3,:1O:1O,1O:1O:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
870,3,4,0,1,2,::2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
871,3,4,0,1,2,::2O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
872,3,4,0,1,2,::1O,:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
873,3,4,0,2,2,::2O,:1O:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
874,3,4,0,3,2,1O:1O:1O,:1O:1O:2O1S,,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
875,3,4,1,1,1,:1O:1O,::1O:1O,1O,,1L,1,0.03000300030003
876,3,4,1,1,2,:1O:2O,1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
877,3,2,0,1,1,::,1O1S:1O1S,,,1L,1,0.03000300030003
878,3,4,1,1,3,::1O,1O:1O:2O1S:2O1S,1O1S,,1L:1L:1L,1,0.03000300030003
879,3,4,1,1,2,::1O,1O:1O:1O:1O1S,1N1O1S,,1L:1L,1,0.03000300030003
880,3,4,1,1,2,::1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
881,3,4,1,1,2,::1O,1O:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
882,3,4,1,1,2,::1O,1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
883,3,4,1,1,2,::1O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
884,3,4,1,1,2,::1O,1O:1O1S:1O1S:2O1S,2O1S,,1L:1L,1,0.03000300030003
885,3,4,1,1,2,:1O:1O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
886,3,4,1,1,1,:1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
887,3,4,1,1,2,:1O:1O,1O:1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
888,3,4,1,1,1,::2O,:::1O,1O,,1L,1,0.03000300030003
889,3,4,1,1,1,::1O,::2O1S:2O1S,,,1L,1,0.03000300030003
890,3,4,1,1,1,::1O,::1O:1O1S,,,1L,1,0.03000300030003
891,3,4,1,1,1,::,::1O:1O,1O1S,,1L,1,0.03000300030003
892,3,4,1,1,1,::,:1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
893,3,4,1,1,1,::,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
894,3,4,1,1,1,:1O:1O,::1O:1O1S,1O,,1L,1,0.03000300030003
895,3,4,0,1,2,::1O,1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
896,3,4,0,1,2,::1O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
897,3,4,0,1,2,::1O,1O:1O1S:1O1S:2O,,,1L:1L,1,0.03000300030003
898,3,4,0,1,1,:1O:1O,::2O1S:2O1S,,,1L,1,0.03000300030003
899,3,4,0,1,1,::,:1O:1O:1O,,,1L,1,0.03000300030003
900,3,4,0,1,1,::,:1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
901,3,4,0,1,1,::,1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
902,3,4,0,1,1,:1O:2O,:::2O1S,,,1L,1,0.03000300030003
903,3,4,0,1,1,:1O:2O,:::1O,,,1L,1,0.03000300030003
904,3,4,0,1,1,:1O:2O,::1O:2O1S,,,1L,1,0.03000300030003
905,3,4,0,1,1,:1O:2O,::1O:1O1S,,,1L,1,0.03000300030003
906,3,4,0,1,1,:1O:2O,::1O1S:1O1S,,,1L,1,0.03000300030003
907,3,4,0,1,1,:1O:1O,::1O1S:2O1S,,,1L,1,0.03000300030003
908,3,4,0,1,1,::,:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
909,3,4,0,1,1,:1O:1O,:1O:1O:2O1S,,,1L,1,0.03000300030003
910,3,4,0,1,1,:1O:1O,:1O:1O:1S,,,1L,1,0.03000300030003
911,3,4,0,1,1,:1O:1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
912,3,4,0,1,1,:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
913,3,4,0,1,1,:1O:1O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
914,3,4,0,1,1,:1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
915,3,4,0,1,1,:1O:1O,1O:1O:1O:2O1S,,,1L,1,0.03000300030003
916,3,4,0,1,1,1O:1O:2O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
917,3,4,0,1,1,::,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
918,3,4,0,1,1,::,::1O:1O1S,,,1L,1,0.03000300030003
919,3,4,0,1,2,::,1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
920,3,4,0,1,1,::2O,:::2O1S,,,1L,1,0.03000300030003
921,3,4,0,1,2,::,1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
922,3,4,0,1,2,:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
923,3,4,0,1,2,:1O:1O,:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
924,3,4,0,1,2,:1O:1O,:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
925,3,4,0,1,2,:1O:1O,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
926,3,4,0,1,2,1O:1O:1O,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
927,3,4,0,1,2,1O:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
928,3,4,0,1,2,1O:1O:1O,1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
929,3,4,0,1,1,::2O,::1O:1O,,,1L,1,0.03000300030003
930,3,4,0,1,1,::1O,1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
931,3,4,0,1,1,::2O,:1O:1O:1O1S,,,1L,1,0.03000300030003
932,3,4,0,1,1,::1O,::1O1S:1O1S,,,1L,1,0.03000300030003
933,3,4,0,1,1,::1O,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
934,3,4,0,1,1,::1O,:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
935,3,4,0,1,1,::1O,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
936,3,4,0,1,1,::1O,1O:1O:1O:1O1S,,,1L,1,0.03000300030003
937,3,4,0,1,1,::1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
938,3,4,0,1,1,::1O,1O:1O:1O1S:1S,,,1L,1,0.03000300030003
939,3,5,0,1,1,1O:1O:1O,:::1O:1O1S,,,1L,1,0.03000300030003
940,3,5,0,1,1,:1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
941,4,3,0,1,0,::2O:2O,::,,,,1,0.03000300030003
942,3,5,0,1,1,::,:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
943,4,2,0,2,2,:1O:1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
944,4,2,0,2,2,:1O:1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
945,4,2,0,2,2,1O:1O:1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
946,4,2,0,2,2,1O:1O:1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
947,4,2,0,2,1,:::2O,1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
948,4,2,0,2,1,:::1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
949,4,2,0,2,1,:::1O,:,,2S:2S:2S:2S:2S:2S:3S:4S,1L,1,0.03000300030003
950,4,2,0,2,1,:::1O,:,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
951,4,2,0,2,1,:::,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
952,4,2,0,2,1,::2O:2O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
953,4,2,0,2,1,::1O:2O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
954,4,2,0,2,1,::1O:2O,:,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
955,4,2,0,2,1,::1O:2O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
956,4,2,0,2,1,::1O:1O,:1O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
957,4,2,0,2,1,::1O:1O,:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
958,4,2,0,2,1,::1O:1O,:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
959,4,2,0,2,1,::1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
960,4,2,0,2,1,::1O:1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
961,4,2,0,2,1,::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
962,4,2,0,2,2,:1O:1O:1O,1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
963,4,2,0,2,2,:1O:1O:1O,1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
964,4,2,0,2,2,::1O:1O,1O1S:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
965,4,2,1,1,1,::1O:1O,:1O1S,1O,,1L,1,0.03000300030003
966,4,2,1,1,2,:1O:1O:1O,1O:2O1S,,,1L:1L,1,0.03000300030003
967,4,2,1,1,1,:::1O,1S:2O1S,1O,,1L,1,0.03000300030003
968,4,2,1,1,1,:::1O,1O:1O1S,1O,,1L,1,0.03000300030003
969,4,2,1,1,1,:::1O,1O:1O,,,1L,1,0.03000300030003
970,4,2,1,1,1,:::,1O:1O,1O,,1L,1,0.03000300030003
971,4,2,1,1,1,::1O:2O,1O:1O,,,1L,1,0.03000300030003
972,4,2,1,1,1,::1O:1O,:2O,,,1L,1,0.03000300030003
973,4,2,1,1,1,::1O:1O,:1O1S,1O1S,,1L,1,0.03000300030003
974,4,2,1,1,1,::1O:1O,:1O,2O1S,,1L,1,0.03000300030003
975,4,2,0,2,2,::1O:1O,1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
976,4,2,1,1,1,::1O:1O,:1O,1O1S,,1L,1,0.03000300030003
977,4,2,1,1,1,::1O:1O,1O1S:2O1S,1O,,1L,1,0.03000300030003
978,4,2,1,1,1,:1O:1O:2O,:1O1S,1O,,1L,1,0.03000300030003
979,4,2,0,3,1,::1O:1O,:,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
980,4,2,0,2,2,:::1O,:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
981,4,2,0,2,2,::1O:1O,1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
982,4,2,0,2,2,::1O:1O,1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
983,4,2,0,2,2,::1O:1O,1O:1O,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
984,4,2,0,2,1,:1O:1O:2O,:,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
985,4,2,0,2,1,:1O:1O:1O,:,,2S:2S:2S:2S:2S:3S:3S:4S,1L,1,0.03000300030003
986,4,2,0,2,1,:1O:1O:1O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
987,3,5,0,1,2,:1O:1O,::1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
988,4,1,0,2,1,::1O:1O,1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
989,4,1,0,2,1,:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
990,4,1,0,2,1,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
991,4,1,0,1,1,::1O:2O,1O,,,1L,1,0.03000300030003
992,3,5,1,1,1,::,::1O:1O:1O1S,,,1L,1,0.03000300030003
993,3,5,1,1,1,::,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
994,3,5,0,1,2,::1O,:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
995,3,5,0,1,2,::,1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
996,3,5,0,1,2,:1O:1O,:1O:2O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
997,4,1,0,2,1,:::1O,1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
998,3,5,0,1,2,:1O:1O,:1O:1O:2O:2O1S,,,1L:1L,1,0.03000300030003
999,3,5,0,1,1,::1O,:::1O:2O1S,,,1L,1,0.03000300030003
1000,3,5,0,1,1,::1O,:::1O1S:1O1S,,,1L,1,0.03000300030003
1001,3,5,0,1,1,::1O,::1O:1O:2O1S,,,1L,1,0.03000300030003
1002,3,5,0,1,1,::1O,::1O:1O:1O,,,1L,1,0.03000300030003
1003,3,5,0,1,1,::1O,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1004,3,5,0,1,1,::,::1O:1O:1O1S,,,1L,1,0.03000300030003
1005,3,5,0,1,1,::,:1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
1006,4,1,0,2,1,:::1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1007,4,1,0,3,2,:1O:1O:1O,2O1S,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1008,4,2,0,2,1,:1O:1O:1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1009,4,2,0,1,1,:1O:1O:2O,1O:1O,,,1L,1,0.03000300030003
1010,4,2,0,1,2,::1O:1O,1O1S:2O1S,,,1L:1L,1,0.03000300030003
1011,4,2,0,1,1,::1O:2O,:1O1S,,,1L,1,0.03000300030003
1012,4,2,0,1,1,::1O:2O,:1O,,,1L,1,0.03000300030003
1013,4,2,0,1,1,::1O:2O,1O1S:1O1S,,,1L,1,0.03000300030003
1014,4,2,0,1,1,::1O:1O,:1O1S,,,1L,1,0.03000300030003
1015,4,2,0,1,1,::1O:1O,2O1S:2O1S,,,1L,1,0.03000300030003
1016,4,2,0,1,1,::1O:1O,1O1S:2O1S,,,1L,1,0.03000300030003
1017,4,2,0,1,1,:1O:1O:2O,:1O1S,,,1L,1,0.03000300030003
1018,4,2,0,1,1,:1O:1O:1O,1O:2O1S,,,1L,1,0.03000300030003
1019,4,1,0,3,3,:1O:1O:1O,2O1S,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1020,4,2,0,1,1,:1O:1O:1O,1O1S:2O,,,1L,1,0.03000300030003
1021,4,2,0,1,1,1O:1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
1022,4,2,0,1,0,:::2O,:,,,,1,0.03000300030003
1023,4,2,0,1,0,:::1O,:,,,,1,0.03000300030003
1024,4,2,0,1,0,:::,:1O1S,,,,1,0.03000300030003
1025,4,2,0,1,0,:1O:1O:1O,:1O,,,,1,0.03000300030003
