,num_dol,num_prn,num_tfsi,num_ps,num_li,atoms_dol,atoms_prn,atoms_tfsi,atoms_ps,atoms_li,count,%
1456,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1457,3,3,0,2,1,:1O:1O,:1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1458,3,3,0,2,1,:1O:1O,:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1459,3,3,0,2,1,:1O:1O,:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1460,3,3,0,2,1,:1O:1O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1461,3,3,0,2,1,1O:1O:2O,::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1462,3,3,0,2,1,1O:1O:1O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1463,3,3,1,2,1,::,::1N,1O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1464,3,3,1,2,1,::1O,::1N,,:::1S:1S:2S:3S:3S,1L,1,0.03000300030003
1465,3,3,1,2,2,:1O:1O,:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1466,3,4,0,2,2,::1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1467,3,4,1,1,1,:1O:1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
1468,3,4,1,1,1,1O:1O:1O,:::1N,2O1S,,1L,1,0.03000300030003
1469,3,4,1,1,1,1O:1O:1O,:::1N,1O,,1L,1,0.03000300030003
1470,3,4,1,1,1,1O:1O:1O,::1N:1N,,,1L,1,0.03000300030003
1471,3,4,1,1,0,:1O:1O,:::,,,,1,0.03000300030003
1472,3,4,0,3,2,:1O:1O,:1N:1N:1N,,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1473,3,4,0,2,2,::1O,:1N:1N:1N,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1474,3,4,0,2,2,::1O,:1N:1N:1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1475,3,4,0,2,2,::1O,:1N:1N:1N,,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1476,3,4,0,2,2,::1O,1N:1N:1N:1N,,2S:2S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1477,3,4,1,1,1,:1O:1O,:::1N,,,1L,1,0.03000300030003
1478,3,4,0,2,2,::1O,1N:1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1479,3,4,0,2,2,::,1N:1N:1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1480,3,4,0,2,2,:1O:2O,::1N:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1481,3,4,0,2,2,:1O:1O,:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1482,3,4,0,2,2,:1O:1O,:1N:1N:1N,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1483,3,4,0,2,2,:1O:1O,:1N:1N:1N,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1484,3,4,0,2,2,:1O:1O,:1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1485,3,4,0,2,2,:1O:1O,:1N:1N:1N,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1486,3,4,0,2,2,:1O:1O,:1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1487,3,4,1,1,1,:1O:1O,:1N:1N:1N,1N1O,,1L,1,0.03000300030003
1488,3,4,1,1,1,:1O:1O,:::1N,1O,,1L,1,0.03000300030003
1489,3,3,1,2,2,:1O:1O,:1N:1N,1N2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1490,3,4,1,1,1,::2O,::1N:1N,1O,,1L,1,0.03000300030003
1491,3,4,1,1,2,:1O:2O,:1N:1N:1N,1N3O2S,,1L:1L,1,0.03000300030003
1492,3,4,1,1,2,:1O:1O,:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1493,3,4,1,1,2,:1O:1O,1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1494,3,4,1,1,2,:1O:1O,1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1495,3,4,1,1,2,:1O:1O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1496,3,4,1,1,2,1O:1O:2O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1497,3,4,1,1,2,1O:1O:1O,::1N:1N,,,1L:1L,1,0.03000300030003
1498,3,4,1,1,2,1O:1O:1O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1499,3,4,1,1,1,::2O,:::1N,1O,,1L,1,0.03000300030003
1500,3,4,1,1,1,::2O,::1N:1N,,,1L,1,0.03000300030003
1501,3,4,1,1,1,:1O:1O,:::1N,2O1S,,1L,1,0.03000300030003
1502,3,4,1,1,1,::2O,:1N:1N:1N,1O,,1L,1,0.03000300030003
1503,3,4,1,1,1,::1O,::1N:1N,2O1S,,1L,1,0.03000300030003
1504,3,4,1,1,1,::1O,::1N:1N,2O,,1L,1,0.03000300030003
1505,3,4,1,1,1,::1O,::1N:1N,1O1S,,1L,1,0.03000300030003
1506,3,4,1,1,1,::,::1N:1N,1O1S,,1L,1,0.03000300030003
1507,3,4,1,1,1,::,:1N:1N:1N,,,1L,1,0.03000300030003
1508,3,4,1,1,1,::,1N:1N:1N:1N,1O,,1L,1,0.03000300030003
1509,3,4,1,1,1,::,1N:1N:1N:1N,,,1L,1,0.03000300030003
1510,3,4,1,1,1,:1O:2O,:::1N,1O,,1L,1,0.03000300030003
1511,3,4,0,2,2,:1O:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1512,3,4,0,2,2,:1O:1O,1N:1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1513,3,4,0,2,2,1O:1O:2O,:1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1514,3,4,0,1,0,:1O:1O,:::,,,,1,0.03000300030003
1515,3,4,0,2,1,1O:1O:2O,:::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1516,3,4,0,1,2,::1O,::1N:1N,,,1L:1L,1,0.03000300030003
1517,3,4,0,1,2,::,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1518,3,4,0,1,2,:1O:1O,:1N:1N:1N,,,1L:1L,1,0.03000300030003
1519,3,4,0,1,2,1O:1O:2O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1520,3,4,0,1,2,1O:1O:1O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1521,0,5,0,1,1,,:1N:1N:1N:1N,,,1L,1,0.03000300030003
1522,3,4,0,1,1,:2O:2O,::1N:1N,,,1L,1,0.03000300030003
1523,3,4,0,1,0,::,:::1N,,,,1,0.03000300030003
1524,3,3,3,1,2,:1O:1O,1N:1N:1N,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1525,3,4,0,2,2,1O:1O:1O,:1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1526,3,3,2,1,2,::1O,1N:1N:1N,2O:2O1S,,1L:1L,1,0.03000300030003
1527,3,3,2,1,2,1O:1O:1O,1N:1N:1N,:1O,,1L:1L,1,0.03000300030003
1528,3,3,2,1,1,:1O:2O,::1N,:2O,,1L,1,0.03000300030003
1529,3,3,2,1,1,:1O:2O,:1N:1N,:1O,,1L,1,0.03000300030003
1530,3,3,1,3,1,::1O,::1N,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1531,3,3,1,3,1,:1O:2O,::,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1532,3,3,1,2,2,:1O:2O,:1N:1N,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1533,3,3,1,2,2,:1O:1O,:1N:1N,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1534,3,3,1,2,2,:1O:1O,:1N:1N,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1535,3,4,0,2,1,:1O:1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1536,3,4,0,2,1,:1O:1O,:::,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1537,3,4,0,2,1,:1O:1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1538,3,4,0,2,1,:1O:1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1539,3,4,0,2,2,1O:1O:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1540,3,4,0,2,1,::2O,::1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1541,3,4,0,2,1,::2O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1542,3,4,0,2,1,::1O,:::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1543,3,4,0,2,1,::1O,:::1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1544,3,4,0,2,1,::1O,:::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1545,3,4,0,2,1,::1O,:::,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1546,3,4,0,2,1,::1O,::1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1547,3,4,0,2,1,::1O,::1N:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1548,3,4,0,2,1,::1O,::1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1549,3,4,0,2,1,::1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1550,3,4,0,2,1,::1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1551,3,4,0,2,1,::,:::1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1552,3,4,0,2,1,::,:::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1553,3,4,0,2,1,::,::1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1554,3,4,0,2,1,::,::1N:1N,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1555,3,4,0,2,1,:1O:1O,:::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1556,3,4,0,2,1,:1O:1O,:::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1557,3,4,0,2,1,:1O:1O,:::1N,,1S:1S:1S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1558,3,2,1,1,1,:1O:1O,:1N,1O,,1L,1,0.03000300030003
1559,3,2,1,1,1,:1O:1O,:1N,,,1L,1,0.03000300030003
1560,3,2,1,1,1,:1O:1O,1N:1N,1O1S,,1L,1,0.03000300030003
1561,2,5,1,1,1,:2O,::1N:1N:1N,,,1L,1,0.03000300030003
1562,2,5,1,1,2,:,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1563,2,5,1,1,2,:,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1564,2,5,1,1,2,1O:2O,:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1565,2,5,1,1,2,1O:1O,::1N:1N:1N,2O,,1L:1L,1,0.03000300030003
1566,2,5,1,1,2,1O:1O,::1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1567,2,5,1,1,2,1O:1O,:1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1568,2,5,1,1,2,1O:1O,:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1569,2,5,1,1,2,1O:1O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1570,2,5,1,1,2,1O:1O,1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1571,2,5,1,1,1,:1O,::::1N,2O,,1L,1,0.03000300030003
1572,2,5,1,1,2,:1O,1N:1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1573,2,5,1,1,1,:1O,::::1N,1O1S,,1L,1,0.03000300030003
1574,2,5,1,1,1,:1O,::::1N,1O,,1L,1,0.03000300030003
1575,2,5,1,1,1,:1O,:::1N:1N,2O,,1L,1,0.03000300030003
1576,2,5,1,1,1,:1O,::1N:1N:1N,2O1S,,1L,1,0.03000300030003
