,num_dol,num_thf,num_tfsi,num_ps,num_li,atoms_dol,atoms_thf,atoms_tfsi,atoms_ps,atoms_li,count,%
306,5,4,0,1,2,:1O:1O:1O:1O,:1O:1O:1O,,,1L:1L,2,0.06000600060006
307,4,3,1,1,2,:1O:1O:1O,:1O:1O,2O1S,,1L:1L,2,0.06000600060006
308,3,2,2,1,2,:1O:1O,1O:1O,1O:2O1S,,1L:1L,2,0.06000600060006
309,3,5,0,2,2,:1O:1O,::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
310,4,4,0,1,2,:1O:1O:1O,1O:1O:1O:1O,,,1L:1L,2,0.06000600060006
311,4,4,0,1,2,:1O:1O:1O,:1O:1O:1O,,,1L:1L,2,0.06000600060006
312,0,5,1,1,2,,:1O:1O:1O:1O,2O,,1L:1L,2,0.06000600060006
313,3,3,0,1,1,1O:1O:2O,:1O:1O,,,1L,2,0.06000600060006
314,4,4,0,2,1,::1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,2,0.06000600060006
315,2,5,0,1,2,:1O,::1O:1O:1O,,,1L:1L,2,0.06000600060006
316,4,4,0,1,2,1O:1O:1O:1O,::1O:1O,,,1L:1L,2,0.06000600060006
317,2,5,0,1,2,:1O,:1O:1O:1O:1O,,,1L:1L,2,0.06000600060006
318,2,5,0,1,2,:1O,1O:1O:1O:1O:1O,,,1L:1L,2,0.06000600060006
319,2,5,0,1,2,1O:2O,:1O:1O:1O:1O,,,1L:1L,2,0.06000600060006
320,0,5,1,1,2,,:1O:1O:1O:1O,2O2S,,1L:1L,2,0.06000600060006
321,3,3,0,1,1,:1O:1O,1O:1O:1O,,,1L,2,0.06000600060006
322,3,5,0,1,1,:1O:1O,::1O:1O:1O,,,1L,2,0.06000600060006
323,1,5,1,1,2,1O,:1O:1O:1O:1O,1O1S,,1L:1L,2,0.06000600060006
324,2,5,1,1,1,:1O,::::1O,1O1S,,1L,2,0.06000600060006
325,3,2,0,3,2,1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
326,4,2,1,1,1,:1O:1O:1O,:,1O1S,,1L,2,0.06000600060006
327,0,4,2,1,2,,1O:1O:1O:1O,:2O1S,,1L:1L,2,0.06000600060006
328,4,4,0,1,1,:1O:1O:1O,:1O:1O:1O,,,1L,2,0.06000600060006
329,4,2,1,1,1,:1O:1O:1O,:,1O,,1L,2,0.06000600060006
330,7,2,0,1,1,:::::1O:1O,:1O,,,1L,2,0.06000600060006
331,0,5,1,1,1,,:::1O:1O,2O1S,,1L,2,0.06000600060006
332,3,5,0,1,2,1O:1O:1O,:1O:1O:1O:1O,,,1L:1L,2,0.06000600060006
333,0,5,1,1,2,,:1O:1O:1O:1O,1N2O2S,,1L:1L,2,0.06000600060006
334,4,4,0,1,2,1O:1O:1O:1O,:1O:1O:1O,,,1L:1L,2,0.06000600060006
335,2,5,1,1,2,:,1O:1O:1O:1O:1O,1O,,1L:1L,2,0.06000600060006
336,7,2,0,1,1,::::1O:1O:2O,:1O,,,1L,2,0.06000600060006
337,6,1,0,1,1,:1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
338,3,3,0,1,1,1O:1O:1O,::,,,1L,2,0.06000600060006
339,2,5,1,1,2,1O:1O,:1O:1O:1O:1O,2O1S,,1L:1L,2,0.06000600060006
340,4,4,0,1,1,:::2O,::1O:1O,,,1L,2,0.06000600060006
341,3,5,1,1,1,::,::1O:1O:1O,,,1L,2,0.06000600060006
342,0,6,1,1,2,,:1O:1O:1O:1O:1O,1O,,1L:1L,2,0.06000600060006
343,3,4,2,1,2,1O:1O:1O,:1O:1O:1O,:,,1L:1L,2,0.06000600060006
344,1,6,0,1,1,,:::1O:1O:1O,,,1L,2,0.06000600060006
345,5,0,0,2,1,:::1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L,2,0.06000600060006
346,5,0,1,1,1,::1O:1O:1O,,1O,,1L,2,0.06000600060006
347,4,2,0,2,2,:1O:1O:2O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
348,3,2,2,1,2,1O:1O:2O,1O:1O,1O:2O,,1L:1L,2,0.06000600060006
349,3,5,1,1,1,::1O,:::1O:1O,1O,,1L,2,0.06000600060006
350,2,4,1,1,2,:1O,:1O:1O:1O,1O,,1L:1L,2,0.06000600060006
351,2,4,1,1,2,:1O,1O:1O:1O:1O,3O1S,,1L:1L,2,0.06000600060006
352,3,3,0,1,1,::,1O:1O:1O,,,1L,2,0.06000600060006
353,4,2,1,2,2,::1O:1O,1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
354,2,4,1,1,2,:1O,1O:1O:1O:1O,2O,,1L:1L,2,0.06000600060006
355,2,3,2,1,2,1O:1O,:1O:1O,1O:2O,,1L:1L,2,0.06000600060006
356,4,3,1,1,2,:1O:1O:2O,:1O:1O,2O1S,,1L:1L,2,0.06000600060006
357,2,4,1,1,2,:,1O:1O:1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
358,5,1,0,1,1,1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
359,5,0,0,1,1,:1O:1O:1O:2O,,,,1L,2,0.06000600060006
360,4,5,1,1,1,:::1O,:::1O:1O,1O,,1L,2,0.06000600060006
361,3,3,0,1,2,:1O:1O,:1O:1O,,,1L:1L,2,0.06000600060006
362,7,1,0,1,1,:::1O:1O:1O:1O,1O,,,1L,2,0.06000600060006
363,7,1,0,1,1,::::1O:1O:1O,,,,1L,2,0.06000600060006
364,4,2,1,2,2,:1O:1O:1O,1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
365,4,5,0,1,1,::1O:1O,:::1O:1O,,,1L,2,0.06000600060006
366,4,5,0,1,1,::1O:1O,::1O:1O:1O,,,1L,2,0.06000600060006
367,2,4,2,1,1,:1O,:::1O,:1O,,1L,2,0.06000600060006
368,3,2,2,1,2,:1O:1O,1O:1O,1O:1O,,1L:1L,2,0.06000600060006
369,2,4,2,1,2,1O:1O,::1O:1O,1O:1O,,1L:1L,2,0.06000600060006
370,2,4,2,1,2,1O:1O,::1O:1O,1O:1O1S,,1L:1L,2,0.06000600060006
371,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,2,0.06000600060006
372,4,4,1,1,2,::1O:1O,:1O:1O:1O,1O,,1L:1L,2,0.06000600060006
373,3,3,0,1,1,::2O,:1O:1O,,,1L,2,0.06000600060006
374,2,4,2,1,2,:1O,1O:1O:1O:1O,:1O,,1L:1L,2,0.06000600060006
375,7,1,0,1,1,::::1O:1O:2O,1O,,,1L,2,0.06000600060006
376,6,3,0,1,1,:1O:1O:1O:1O:1O,::1O,,,1L,2,0.06000600060006
377,3,4,0,1,2,:1O:2O,:1O:1O:1O,,,1L:1L,2,0.06000600060006
378,4,2,2,1,2,:1O:1O:1O,:1O,1O:1O,,1L:1L,2,0.06000600060006
379,3,3,1,1,2,:1O:2O,:1O:1O,1O,,1L:1L,2,0.06000600060006
380,5,2,1,1,1,:1O:1O:1O:1O,:,1O,,1L,2,0.06000600060006
381,3,4,1,1,1,:1O:1O,:::,1O,,1L,2,0.06000600060006
382,3,3,1,1,2,:1O:1O,:1O:1O,2O1S,,1L:1L,2,0.06000600060006
383,4,3,0,1,1,1O:1O:1O:1O,::1O,,,1L,2,0.06000600060006
384,3,3,1,1,2,:1O:1O,:1O:1O,1O,,1L:1L,2,0.06000600060006
385,4,3,1,1,1,:1O:1O:1O,::1O,,,1L,2,0.06000600060006
386,4,2,1,1,2,1O:1O:1O:1O,:1O,1O,,1L:1L,2,0.06000600060006
387,3,3,1,1,2,:1O:1O,1O:1O:1O,2O,,1L:1L,2,0.06000600060006
388,3,4,1,1,1,:1O:1O,:::1O,,,1L,2,0.06000600060006
389,3,4,1,1,1,:1O:1O,:::1O,1O,,1L,2,0.06000600060006
390,4,3,1,1,1,::1O:1O,:1O:1O,1O,,1L,2,0.06000600060006
391,3,2,1,1,1,::1O,1O:1O,,,1L,2,0.06000600060006
392,5,2,0,2,1,:::1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,2,0.06000600060006
393,4,3,1,1,1,::1O:1O,::,1O,,1L,2,0.06000600060006
394,3,3,1,1,2,1O:1O:2O,:1O:1O,1O1S,,1L:1L,2,0.06000600060006
395,1,4,1,1,2,1O,:1O:1O:1O,2O2S,,1L:1L,2,0.06000600060006
396,5,3,0,1,2,::1O:1O:1O,1O:1O:1O,,,1L:1L,2,0.06000600060006
397,5,2,0,2,1,::1O:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
398,2,3,1,1,1,:1O,::1O,1O,,1L,2,0.06000600060006
399,1,4,1,1,2,1O,:1O:1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
400,1,4,1,1,2,1O,1O:1O:1O:1O,3O1S,,1L:1L,2,0.06000600060006
401,1,4,1,1,2,1O,1O:1O:1O:1O,2O1S,,1L:1L,2,0.06000600060006
402,6,2,0,1,1,::1O:1O:1O:2O,:,,,1L,2,0.06000600060006
403,2,3,1,1,2,1O:1O,:1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
404,4,2,0,1,1,1O:1O:1O:1O,1O:1O,,,1L,2,0.06000600060006
405,2,3,1,1,2,1O:1O,:1O:1O,2O1S,,1L:1L,2,0.06000600060006
406,2,3,1,1,2,1O:1O,:1O:1O,2O2S,,1L:1L,2,0.06000600060006
407,3,3,1,1,2,1O:1O:1O,:1O:1O,3O1S,,1L:1L,2,0.06000600060006
408,5,3,0,2,1,:1O:1O:1O:1O,::,,:::1S:1S:2S:2S:2S,1L,2,0.06000600060006
409,3,3,1,1,2,:1O:2O,1O:1O:1O,2O1S,,1L:1L,2,0.06000600060006
410,2,3,0,1,2,1O:1O,1O:1O:1O,,,1L:1L,2,0.06000600060006
411,2,3,1,1,2,1O:2O,1O:1O:1O,2O1S,,1L:1L,2,0.06000600060006
412,4,1,0,3,2,:1O:1O:1O,1O,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
413,4,1,1,1,1,:1O:1O:1O,1O,1O,,1L,2,0.06000600060006
414,1,4,2,1,2,1O,:1O:1O:1O,:2O1S,,1L:1L,2,0.06000600060006
415,5,3,0,1,1,:1O:1O:1O:1O,::,,,1L,2,0.06000600060006
416,3,3,2,1,2,1O:1O:1O,:1O:1O,1O:2O1S,,1L:1L,2,0.06000600060006
417,3,3,2,1,2,1O:1O:1O,:1O:1O,1O:1O,,1L:1L,2,0.06000600060006
418,4,3,0,2,1,::1O:1O,::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,2,0.06000600060006
419,3,3,2,1,1,::1O,::,1O:1O,,1L,2,0.06000600060006
420,3,2,1,2,2,:1O:1O,1O:1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
421,3,4,0,2,2,:1O:1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
422,5,2,1,1,2,::1O:1O:1O,1O:1O,1O,,1L:1L,2,0.06000600060006
423,3,2,1,2,2,1O:1O:1O,:1O,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
424,3,2,0,1,1,1O:1O:1O,:1O,,,1L,2,0.06000600060006
425,2,2,2,1,2,1O:1O,1O:1O,1O:1O1S,,1L:1L,2,0.06000600060006
426,2,2,2,1,2,1O:1O,1O:1O,1O:2O1S,,1L:1L,2,0.06000600060006
427,4,2,1,1,2,:1O:1O:1O,1O:1O,2O2S,,1L:1L,2,0.06000600060006
428,4,3,0,1,1,:1O:1O:2O,:1O:1O,,,1L,2,0.06000600060006
429,4,2,1,1,2,:1O:1O:1O,1O:1O,2O,,1L:1L,2,0.06000600060006
430,3,3,1,2,2,:1O:1O,1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
431,3,2,1,1,1,:1O:1O,:1O,,,1L,2,0.06000600060006
432,1,5,0,1,1,,::1O:1O:1O,,,1L,2,0.06000600060006
433,5,2,1,1,1,:::1O:1O,:1O,2O1S,,1L,2,0.06000600060006
434,5,2,1,1,1,:::1O:1O,:1O,1O1S,,1L,2,0.06000600060006
435,3,2,1,1,1,:1O:1O,:1O,1O,,1L,2,0.06000600060006
436,5,2,1,1,1,:::1O:1O,:1O,,,1L,2,0.06000600060006
437,3,3,1,1,2,::1O,1O:1O:1O,1O1S,,1L:1L,2,0.06000600060006
438,2,3,0,1,1,1O:1O,:1O:1O,,,1L,2,0.06000600060006
439,5,2,1,1,1,::1O:1O:1O,:1O,1O,,1L,2,0.06000600060006
440,5,2,1,1,1,::1O:1O:1O,:1O,,,1L,2,0.06000600060006
441,4,1,1,1,1,:1O:1O:2O,,1O,,1L,2,0.06000600060006
442,3,3,1,1,2,1O:1O:1O,:1O:1O,2O1S,,1L:1L,2,0.06000600060006
443,6,2,0,1,1,::1O:1O:1O:1O,1O:1O,,,1L,2,0.06000600060006
444,2,2,1,1,2,1O:1O,1O:1O,1O,,1L:1L,2,0.06000600060006
445,1,4,0,1,2,1O,:1O:1O:1O,,,1L:1L,2,0.06000600060006
446,4,3,1,1,1,::1O:2O,::,1O,,1L,2,0.06000600060006
447,3,2,1,1,1,1O:1O:1O,:,1O,,1L,2,0.06000600060006
448,5,1,2,1,2,::1O:1O:1O,1O,1O1S:3O1S,,1L:1L,2,0.06000600060006
449,2,2,0,2,2,1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,2,0.06000600060006
450,3,3,1,1,2,1O:1O:1O,1O:1O:1O,2O,,1L:1L,2,0.06000600060006
451,3,3,1,1,2,1O:1O:1O,:1O:1O,1N1O1S,,1L:1L,2,0.06000600060006
452,6,2,0,1,2,::1O:1O:1O:2O,1O:1O,,,1L:1L,2,0.06000600060006
453,4,2,0,1,1,1O:1O:1O:1O,:1O,,,1L,2,0.06000600060006
454,5,2,0,1,1,:1O:1O:1O:2O,:1O,,,1L,2,0.06000600060006
455,2,3,1,2,2,:1O,1O:1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
456,3,2,1,1,2,1O:1O:1O,1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
457,1,4,1,1,1,,::1O:1O,1O1S,,1L,2,0.06000600060006
458,5,2,0,1,1,::1O:1O:2O,1O:1O,,,1L,2,0.06000600060006
459,5,2,0,1,1,::1O:1O:2O,:,,,1L,2,0.06000600060006
460,4,1,0,1,1,::1O:1O,1O,,,1L,2,0.06000600060006
461,2,3,2,1,1,:1O,::,1O:1O,,1L,2,0.06000600060006
462,2,3,2,1,1,:1O,::,1O:2O1S,,1L,2,0.06000600060006
463,4,1,0,1,1,:1O:1O:2O,1O,,,1L,2,0.06000600060006
464,5,3,1,1,1,:1O:1O:1O:1O,::,,,1L,2,0.06000600060006
465,4,1,1,2,2,1O:1O:1O:1O,1O,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
466,3,4,1,1,2,1O:1O:1O,::1O:1O,1O,,1L:1L,2,0.06000600060006
467,4,3,1,1,1,::1O:2O,::1O,,,1L,2,0.06000600060006
468,4,2,0,1,1,:1O:1O:2O,:,,,1L,2,0.06000600060006
469,3,3,1,1,1,::1O,:1O:1O,1O,,1L,2,0.06000600060006
470,2,3,2,1,2,1O:1O,1O:1O:1O,:2O,,1L:1L,2,0.06000600060006
471,4,2,1,1,2,1O:1O:1O:1O,1O:1O,2O,,1L:1L,2,0.06000600060006
472,4,3,0,1,2,1O:1O:2O:2O,:1O:1O,,,1L:1L,2,0.06000600060006
473,3,2,1,2,2,1O:1O:1O,:1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
474,4,2,0,1,1,::1O:2O,1O:1O,,,1L,2,0.06000600060006
475,1,3,2,1,2,1O,1O:1O:1O,1O:1O1S,,1L:1L,2,0.06000600060006
476,3,3,1,1,1,:1O:1O,::1O,,,1L,2,0.06000600060006
477,3,2,1,1,1,::1O,:1O,2O1S,,1L,2,0.06000600060006
478,1,4,0,1,1,1O,::1O:1O,,,1L,2,0.06000600060006
479,5,2,0,1,2,1O:1O:1O:1O:1O,1O:1O,,,1L:1L,2,0.06000600060006
480,2,3,1,1,2,:1O,1O:1O:1O,2O1S,,1L:1L,2,0.06000600060006
481,2,3,1,2,2,1O:1O,1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
482,1,4,1,1,2,,1O:1O:1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
483,5,2,0,1,1,:::1O:2O,:1O,,,1L,2,0.06000600060006
484,2,3,1,1,2,:2O,1O:1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
485,4,1,1,1,1,:::1O,1O,1O1S,,1L,2,0.06000600060006
486,1,5,0,1,2,1O,::1O:1O:1O,,,1L:1L,2,0.06000600060006
487,2,3,1,1,2,:2O,1O:1O:1O,1O,,1L:1L,2,0.06000600060006
488,1,4,1,1,2,1O,1O:1O:1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
489,2,3,1,1,2,:1O,1O:1O:1O,1N3O2S,,1L:1L,2,0.06000600060006
490,2,3,1,2,2,1O:1O,1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
491,4,2,1,1,2,:1O:1O:1O,:1O,2O1S,,1L:1L,1,0.03000300030003
492,4,2,1,1,1,::1O:1O,:1O,,,1L,1,0.03000300030003
493,4,2,1,1,1,:1O:1O:1O,:,2O,,1L,1,0.03000300030003
494,4,2,1,2,2,::1O:1O,1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
495,4,2,1,1,2,:1O:1O:1O,:1O,1N1O2S,,1L:1L,1,0.03000300030003
496,4,2,1,1,2,:1O:1O:1O,:1O,1N2O2S,,1L:1L,1,0.03000300030003
497,4,2,1,1,1,::1O:1O,:1O,2O1S,,1L,1,0.03000300030003
498,4,2,1,2,2,1O:1O:1O:1O,:1O,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
499,4,2,1,2,2,:1O:1O:1O,1O:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
500,4,2,1,2,2,:1O:1O:1O,1O:1O,1N2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
501,4,2,1,1,1,::1O:1O,:,1O1S,,1L,1,0.03000300030003
502,4,2,1,1,2,:1O:1O:1O,:1O,2O,,1L:1L,1,0.03000300030003
503,4,2,1,2,2,:1O:1O:2O,1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
504,4,2,1,1,1,::1O:1O,:,,,1L,1,0.03000300030003
505,4,2,1,1,2,:1O:1O:2O,1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
506,4,2,1,2,2,::1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
507,4,2,1,1,1,1O:1O:1O:2O,:,,,1L,1,0.03000300030003
508,4,2,1,1,1,:1O:1O:1O,:,,,1L,1,0.03000300030003
509,4,2,1,2,1,:1O:1O:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
510,4,2,1,2,3,::1O:1O,1O:1O,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
511,4,2,1,2,2,:1O:1O:1O,:1O,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
512,4,2,1,2,3,::1O:1O,1O:1O,1N4O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
513,4,2,1,1,2,1O:1O:1O:1O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
514,4,2,1,1,2,1O:1O:1O:1O,1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
515,4,2,1,1,2,::1O:1O,1O:1O,3O1S,,1L:1L,1,0.03000300030003
516,4,2,1,1,1,::1O:1O,:,2O,,1L,1,0.03000300030003
517,4,2,1,1,2,::1O:1O,1O:1O,2O,,1L:1L,1,0.03000300030003
518,4,2,1,1,2,:1O:1O:2O,:1O,1O,,1L:1L,1,0.03000300030003
519,4,2,1,2,2,:1O:1O:1O,1O:1O,1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
520,4,2,1,1,2,:1O:1O:2O,1O:1O,2O,,1L:1L,1,0.03000300030003
521,4,2,1,2,1,::1O:1O,:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
522,4,2,1,1,1,:::1O,:1O,1O,,1L,1,0.03000300030003
523,4,2,1,1,2,1O:1O:1O:2O,:1O,3O1S,,1L:1L,1,0.03000300030003
524,4,2,1,2,2,:1O:1O:1O,:1O,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
525,4,2,1,2,2,:1O:1O:2O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
526,4,2,1,2,1,:::1O,:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
527,4,2,1,2,2,1O:1O:1O:1O,1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
528,4,2,1,2,2,::1O:1O,1O:1O,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
529,4,2,1,1,1,:1O:1O:1O,:1O,,,1L,1,0.03000300030003
530,4,2,1,2,2,:1O:1O:1O,1O:1O,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
531,4,2,1,1,1,:::1O,1O:1O,2O,,1L,1,0.03000300030003
532,4,2,1,1,1,::1O:2O,:,1O,,1L,1,0.03000300030003
533,4,2,1,1,1,:::,1O:1O,2O,,1L,1,0.03000300030003
534,4,2,1,1,1,::1O:2O,:1O,1O1S,,1L,1,0.03000300030003
535,4,2,1,1,2,1O:1O:1O:1O,:1O,1N2O1S,,1L:1L,1,0.03000300030003
536,4,2,1,1,1,:1O:1O:2O,:1O,1O1S,,1L,1,0.03000300030003
537,4,2,1,1,1,::1O:1O,1O:1O,,,1L,1,0.03000300030003
538,4,2,1,1,1,::1O:1O,1O:1O,1N3O2S,,1L,1,0.03000300030003
539,4,2,1,1,2,1O:1O:1O:1O,:,2O1S,,1L:1L,1,0.03000300030003
540,4,2,1,2,2,:1O:1O:1O,:,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
541,4,2,1,1,2,1O:1O:1O:1O,:1O,2O2S,,1L:1L,1,0.03000300030003
542,4,2,1,2,2,:1O:1O:2O,1O:1O,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
543,4,2,1,1,2,:1O:1O:1O,1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
544,4,2,1,2,1,:::1O,:,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
545,4,2,1,2,1,:::1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
546,4,2,1,1,1,::1O:1O,1O:1O,2O1S,,1L,1,0.03000300030003
547,4,2,1,2,1,:::,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
548,4,2,1,1,2,1O:1O:1O:2O,:1O,1O,,1L:1L,1,0.03000300030003
549,4,2,1,2,2,::1O:1O,:1O,2O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
550,4,2,1,2,2,::1O:1O,:1O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
551,4,2,1,1,2,1O:1O:1O:2O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
552,4,2,1,1,1,:::1O,:1O,1N3O2S,,1L,1,0.03000300030003
553,4,2,1,2,2,::1O:1O,1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
554,4,2,1,2,2,1O:1O:1O:1O,:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
555,4,2,1,2,2,:1O:1O:1O,1O:1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
556,4,2,1,1,2,1O:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
557,4,2,1,2,2,::1O:1O,:1O,1N2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
558,4,2,1,1,2,1O:1O:1O:1O,:1O,3O2S,,1L:1L,1,0.03000300030003
559,4,2,1,2,2,::1O:1O,1O:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
560,4,2,1,1,3,1O:1O:1O:1O,:,2O1S,,1L:1L:1L,1,0.03000300030003
561,4,2,0,1,1,:1O:1O:2O,1O:1O,,,1L,1,0.03000300030003
562,4,2,1,1,1,1O:1O:1O:1O,:,1O,,1L,1,0.03000300030003
563,4,1,1,1,2,:1O:1O:1O,1O,1N2O2S,,1L:1L,1,0.03000300030003
564,4,1,1,2,2,1O:1O:1O:1O,1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
565,4,1,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
566,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
567,4,1,1,2,1,:::1O,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
568,4,1,1,2,1,::1O:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
569,4,1,1,2,1,::1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
570,4,1,1,1,2,:1O:1O:2O,1O,2O1S,,1L:1L,1,0.03000300030003
571,4,1,1,1,2,:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
572,4,1,1,1,2,1O:1O:2O:2O,1O,,,1L:1L,1,0.03000300030003
573,4,1,1,3,2,:1O:1O:1O,1O,1O,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
574,4,1,1,1,2,1O:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
575,4,1,1,1,2,1O:1O:1O:2O,1O,1N1O1S,,1L:1L,1,0.03000300030003
576,4,1,1,1,2,1O:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
577,4,1,1,1,2,1O:1O:1O:1O,1O,1O1S,,1L:1L,1,0.03000300030003
578,4,1,1,1,2,1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
579,4,1,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
580,4,1,1,1,1,::1O:1O,1O,1O,,1L,1,0.03000300030003
581,4,1,1,1,1,:1O:1O:1O,1O,2O,,1L,1,0.03000300030003
582,4,1,1,2,2,1O:1O:1O:1O,1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
583,4,1,1,2,2,1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
