,num_dol,num_dms,num_tfsi,num_ps,num_li,atoms_dol,atoms_dms,atoms_tfsi,atoms_ps,atoms_li,count,%
2409,3,4,0,1,2,1O:1O:1O,:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2410,3,4,0,1,2,1O:1O:1O,:2O1S:2O1S:3O1S,,,1L:1L,1,0.03000300030003
2411,3,4,0,1,2,1O:1O:2O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2412,3,4,0,1,2,1O:1O:2O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
2413,3,4,0,1,2,1O:1O:2O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
2414,3,4,0,1,1,::2O,1O:1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
2415,3,4,0,1,1,::1O,::1O:3O1S,,,1L,1,0.03000300030003
2416,3,4,0,1,1,::,:1O:1O:2O1S,,,1L,1,0.03000300030003
2417,3,4,0,1,1,::1O,::1O:2O1S,,,1L,1,0.03000300030003
2418,3,4,0,1,1,::,:1O:2O1S:2O1S,,,1L,1,0.03000300030003
2419,3,4,0,1,1,::,:1O:2O1S:3O1S,,,1L,1,0.03000300030003
2420,3,4,0,1,1,::1O,1O1S:1O1S:3O1S:3O1S,,,1L,1,0.03000300030003
2421,3,4,0,1,1,::1O,1O:1O:1O:1O1S,,,1L,1,0.03000300030003
2422,3,4,0,1,1,::1O,1O:1O:1O:3O1S,,,1L,1,0.03000300030003
2423,3,4,0,1,1,::1O,1O:1O:2O1S:3O1S,,,1L,1,0.03000300030003
2424,3,4,0,1,1,::1O,1O:1S:2O1S:2O1S,,,1L,1,0.03000300030003
2425,3,4,0,1,1,::1O,2O:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2426,3,4,0,1,1,::1O,:1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
2427,3,4,0,1,1,::1O,:1O:1O:1S,,,1L,1,0.03000300030003
2428,3,4,0,1,1,::1O,:1O:2O1S:3O1S,,,1L,1,0.03000300030003
2429,3,4,0,1,1,::1O,:1O:2O:2O1S,,,1L,1,0.03000300030003
2430,3,4,0,1,1,::1O,:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2431,3,4,0,1,1,::1O,::1O1S:1O1S,,,1L,1,0.03000300030003
2432,3,4,0,1,1,::1O,::1O:1O,,,1L,1,0.03000300030003
2433,3,4,0,1,1,::1O,::1O:1O1S,,,1L,1,0.03000300030003
2434,3,4,0,1,1,::1O,::1O:2O,,,1L,1,0.03000300030003
2435,3,4,0,1,0,::,:::3O1S,,,,1,0.03000300030003
2436,3,4,0,1,0,::,:1O:1O:2O1S,,,,1,0.03000300030003
2437,3,3,1,1,1,:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
2438,3,3,1,1,1,::2O,1O:1S:2O1S,1O1S,,1L,1,0.03000300030003
2439,3,3,1,1,1,::1O,1O:2O1S:2O1S,,,1L,1,0.03000300030003
2440,3,3,1,1,1,::1O,1O:2O1S:2O1S,2O1S,,1L,1,0.03000300030003
2441,3,3,1,1,1,::1O,:1O1S:1O1S,2O1S,,1L,1,0.03000300030003
2442,3,3,1,1,1,::1O,:1O:3O1S,1O,,1L,1,0.03000300030003
2443,3,3,1,1,1,::1O,:2O1S:2O1S,2O1S,,1L,1,0.03000300030003
2444,3,3,1,1,1,::1O,::2O1S,1O1S,,1L,1,0.03000300030003
2445,3,3,1,1,1,::2O,1O:1O1S:2O1S,,,1L,1,0.03000300030003
2446,3,3,1,1,1,::2O,1O:1O1S:2O1S,2O,,1L,1,0.03000300030003
2447,3,3,1,1,1,::2O,:1O:1O1S,1O,,1L,1,0.03000300030003
2448,3,4,0,1,0,:1O:2O,::1O:2O1S,,,,1,0.03000300030003
2449,3,3,1,1,1,::2O,::1O,1O,,1L,1,0.03000300030003
2450,3,3,1,1,2,1O:1O:1O,1O1S:1O1S:3O1S,1O,,1L:1L,1,0.03000300030003
2451,3,3,1,1,2,1O:1O:1O,1O1S:2O1S:2O1S,3O2S,,1L:1L,1,0.03000300030003
2452,3,3,1,1,2,1O:1O:1O,1O1S:2O:2O1S,1O,,1L:1L,1,0.03000300030003
2453,3,3,1,1,2,1O:1O:1O,1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2454,3,3,1,1,2,1O:1O:1O,1O:1O1S:2O1S,2O1S,,1L:1L,1,0.03000300030003
2455,3,3,1,1,2,1O:1O:1O,1O:1O1S:3O1S,,,1L:1L,1,0.03000300030003
2456,3,3,1,1,2,1O:1O:1O,1O:1O:1O,1N3O1S,,1L:1L,1,0.03000300030003
2457,3,3,1,1,1,::1O,1O:1O:1O1S,,,1L,1,0.03000300030003
2458,3,3,1,1,1,::1O,1O:1O1S:3O1S,1O,,1L,1,0.03000300030003
2459,3,3,1,1,1,::1O,1O:1O1S:2O1S,1O1S,,1L,1,0.03000300030003
2460,3,3,1,1,1,::1O,1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
2461,3,3,1,1,1,:1O:1O,1O:1O:2O1S,2O1S,,1L,1,0.03000300030003
2462,3,3,1,1,1,:1O:1O,1O:2O1S:3O1S,1O,,1L,1,0.03000300030003
2463,3,3,1,1,1,:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
2464,3,3,1,1,1,:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
2465,3,3,1,1,1,:1O:1O,:1O:2O1S,1N1O,,1L,1,0.03000300030003
2466,3,3,1,1,1,:1O:1O,:1O:2O1S,2O1S,,1L,1,0.03000300030003
2467,3,3,1,1,1,:1O:1O,:2O1S:2O1S,1O,,1L,1,0.03000300030003
2468,3,3,1,1,1,:1O:1O,::,1O,,1L,1,0.03000300030003
2469,3,3,1,1,1,:1O:1O,::1O,2O,,1L,1,0.03000300030003
2470,3,3,1,1,1,:1O:1O,::2O1S,,,1L,1,0.03000300030003
2471,3,3,1,1,1,:1O:2O,1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
2472,3,3,1,1,1,:1O:2O,1S:2O1S:2O1S,1O,,1L,1,0.03000300030003
2473,3,3,1,1,1,:1O:2O,:1O1S:2O1S,1O1S,,1L,1,0.03000300030003
2474,3,3,1,1,1,:1O:2O,:1O:1O,,,1L,1,0.03000300030003
2475,3,3,1,1,1,:1O:2O,:1O:2O1S,,,1L,1,0.03000300030003
2476,3,3,1,1,1,:1O:2O,:1O:3O1S,2O1S,,1L,1,0.03000300030003
2477,3,3,1,1,1,::1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
2478,3,3,1,1,2,1O:1O:1O,1O:1O:1O1S,,,1L:1L,1,0.03000300030003
2479,3,3,1,1,2,1O:1O:1O,1O:1O:1O1S,1O1S,,1L:1L,1,0.03000300030003
2480,3,3,1,1,2,1O:1O:1O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
2481,3,3,1,2,3,:1O:1O,1O:1O1S:2O1S,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2482,3,3,1,2,3,:1O:2O,1O:1O1S:2O1S,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2483,3,3,1,2,3,::1O,1O:1O:2O1S,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2484,3,3,2,1,1,1O:1O:1O,::2O1S,:1O,,1L,1,0.03000300030003
2485,3,3,2,1,1,1O:1O:2O,:1O:1O,:1O,,1L,1,0.03000300030003
2486,3,3,2,1,1,::1O,:1O1S:2O1S,:1O1S,,1L,1,0.03000300030003
2487,3,3,2,1,2,1O:1O:1O,1O:1O:2O1S,1O:1O1S,,1L:1L,1,0.03000300030003
2488,3,3,2,1,2,1O:1O:1O,1O:1O:2O1S,:,,1L:1L,1,0.03000300030003
2489,3,3,2,1,2,1O:1O:1O,1O:2O1S:2O1S,:1O,,1L:1L,1,0.03000300030003
2490,3,3,2,1,2,1O:1O:1O,:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
2491,3,3,2,1,2,1O:1O:1O,:1O:2O1S,:1O,,1L:1L,1,0.03000300030003
2492,3,3,2,1,2,1O:1O:2O,:1O:1O1S,:,,1L:1L,1,0.03000300030003
2493,3,3,2,1,2,1O:1O:2O,:1O:2O1S,:2O1S,,1L:1L,1,0.03000300030003
2494,3,3,2,1,2,::,1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
2495,3,3,2,1,2,::1O,1O:1O:2O1S,1O:2O1S,,1L:1L,1,0.03000300030003
2496,3,3,2,1,2,::2O,1O:1O:1O1S,:1O,,1L:1L,1,0.03000300030003
2497,3,4,0,1,0,1O:1O:2O,::1O:2O1S,,,,1,0.03000300030003
2498,3,4,0,1,0,:1O:1O,:::2O1S,,,,1,0.03000300030003
2499,3,3,1,2,3,:1O:1O,1O:1O1S:3O1S,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
2500,3,3,1,2,2,::1O,::2O1S,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2501,3,3,1,1,2,1O:1O:1O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2502,3,3,1,2,2,::1O,:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2503,3,3,1,1,2,1O:1O:1O,:1O:2O1S,2O1S,,1L:1L,1,0.03000300030003
2504,3,3,1,1,2,1O:1O:2O,1O:1O:1O1S,1N4O2S,,1L:1L,1,0.03000300030003
2505,3,3,1,1,2,:1O:1O,1O:1O1S:3O1S,1O,,1L:1L,1,0.03000300030003
2506,3,3,1,1,2,:1O:1O,1O:1O:2O1S,1N1O1S,,1L:1L,1,0.03000300030003
2507,3,3,1,1,2,:1O:1O,:1O:2O1S,1O1S,,1L:1L,1,0.03000300030003
2508,3,3,1,1,2,:1O:2O,1O:1O:1O1S,1O1S,,1L:1L,1,0.03000300030003
2509,3,3,1,1,2,:1O:2O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2510,3,3,1,1,2,::1O,1O1S:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
2511,3,3,1,1,2,::1O,1O:1O:1O1S,1N3O2S,,1L:1L,1,0.03000300030003
2512,3,3,1,1,2,::1O,1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
2513,3,3,1,1,2,::1O,1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
2514,3,3,1,1,2,::1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
2515,3,3,1,2,1,:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
2516,3,3,1,2,1,::1O,:1O1S:1O1S,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
2517,3,3,1,2,2,1O:1O:1O,1O:1O:2O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2518,3,3,1,2,2,:1O:1O,1O:1O:2O1S,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2519,3,3,1,2,2,:1O:1O,:1O:2O1S,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2520,2,7,0,2,1,:,::::1O1S:2O:2O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
2521,2,7,0,1,2,:2O,1O:1O:1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
2522,2,7,0,1,2,:1O,:::1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
2523,2,5,0,2,1,:1O,:1O:1O1S:2O:2O1S,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
2524,2,5,0,1,2,:2O,1O:1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2525,2,5,0,1,2,:2O,1O:2O1S:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2526,2,5,0,1,2,:2O,:1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2527,2,5,0,2,1,1O:1O,:::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
2528,2,5,0,2,1,:,:1O:1O:2O1S:2O1S,,2S:3S:3S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
2529,2,5,0,2,1,:,::1O1S:1O1S:2O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
2530,2,5,0,2,1,:,::1O1S:2O1S:2O1S,,2S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
2531,2,5,0,2,1,:,::1O:1O:2O1S,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
2532,2,5,0,2,1,:1O,:1O:1O:1O1S:1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
2533,2,5,0,1,2,2O:2O,1O:1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2534,2,5,0,2,1,:1O,:1O:1O:1O1S:2O1S,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
2535,2,5,0,2,1,:1O,::1O:1O1S:3O1S,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
2536,2,5,0,2,1,:1O,:::1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
2537,2,5,0,2,2,1O:1O,:1O:1O:2O:2O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2538,2,5,0,2,2,:,1O:1O:1O:1O1S:2O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2539,2,5,0,2,2,:,1O:1O:1O:1O1S:3O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2540,2,5,0,2,2,:,1O:1O:1O:2O1S:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2541,2,5,0,2,2,:,:1O:1O:3O1S:3O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
2542,2,5,0,1,2,:2O,1O:1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2543,2,5,0,1,2,:2O,1O:1O1S:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2544,2,5,0,1,2,:1O,::3O1S:3O1S:3O1S,,,1L:1L,1,0.03000300030003
2545,2,5,0,1,2,:1O,::1O:1O1S:3O1S,,,1L:1L,1,0.03000300030003
2546,2,5,0,1,2,:,1O:1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2547,2,5,0,1,2,:,1O:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
2548,2,5,0,1,2,:,1O:1O:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2549,2,5,0,1,2,:,:1O:1O:2O:2O1S,,,1L:1L,1,0.03000300030003
2550,2,5,0,1,2,:1O,1O:1O1S:1O1S:2O:3O1S,,,1L:1L,1,0.03000300030003
2551,2,5,0,1,2,:1O,1O:1O:1O1S:1O1S:2O,,,1L:1L,1,0.03000300030003
2552,2,5,0,1,2,:1O,1O:1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2553,2,5,0,1,2,:1O,1O:1O:1O1S:1O1S:3O1S,,,1L:1L,1,0.03000300030003
2554,2,5,0,1,2,:1O,1O:1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2555,2,5,0,1,2,:1O,1O:1O:1O1S:2O:2O1S,,,1L:1L,1,0.03000300030003
2556,2,5,0,1,2,:1O,1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
2557,2,5,0,1,2,:1O,1O:1O:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2558,2,5,0,1,2,:1O,1O:1O:2O1S:2O1S:3O1S,,,1L:1L,1,0.03000300030003
2559,2,5,0,1,2,:1O,1O:2O:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2560,2,5,0,1,2,:1O,1O:2O:2O1S:2O1S:3O1S,,,1L:1L,1,0.03000300030003
2561,2,5,0,1,2,:1O,:1O:1O1S:2O:2O,,,1L:1L,1,0.03000300030003
2562,2,5,0,1,2,:1O,:1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
2563,2,5,0,2,2,:1O,1O:1O:1O1S:1O1S:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2564,2,5,0,2,2,:1O,:1O1S:2O1S:2O1S:2O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2565,2,5,0,2,2,:1O,:1O:1O1S:1O1S:2O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2566,2,5,1,1,1,:,:::1O1S:2O1S,,,1L,1,0.03000300030003
2567,2,5,1,1,1,:1O,1O:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2568,2,5,1,1,1,:1O,:1O:1O1S:1O1S:1O1S,1O,,1L,1,0.03000300030003
2569,2,5,1,1,1,:1O,:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2570,2,5,1,1,1,:1O,:1O:1O:1O1S:2O1S,1O,,1L,1,0.03000300030003
2571,2,5,1,1,1,:1O,:1O:1O:1O1S:2O1S,1O1S,,1L,1,0.03000300030003
2572,2,5,1,1,1,:1O,:1O:1O:1O:2O1S,,,1L,1,0.03000300030003
2573,2,5,1,1,1,:1O,:1O:1O:1S:2O1S,,,1L,1,0.03000300030003
2574,2,5,1,1,1,:1O,:1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
2575,2,5,1,1,1,:1O,:1O:1S:2O1S:2O1S,,,1L,1,0.03000300030003
2576,2,5,1,1,1,:1O,::1O1S:1O1S:2O1S,1O,,1L,1,0.03000300030003
2577,2,5,1,1,1,:1O,::1O:1O1S:3O1S,,,1L,1,0.03000300030003
2578,2,5,1,1,1,:1O,::1O:1O:1O1S,,,1L,1,0.03000300030003
2579,2,5,1,1,1,:1O,::1O:1O:2O1S,,,1L,1,0.03000300030003
2580,2,5,1,1,1,:1O,::1O:2O1S:2O1S,2O1S,,1L,1,0.03000300030003
2581,2,5,1,1,1,:1O,:::1O1S:2O1S,2O,,1L,1,0.03000300030003
2582,2,5,1,1,1,:1O,:::1O:1O,1N3O2S,,1L,1,0.03000300030003
2583,2,5,1,1,1,:1O,:::1O:1O,1O,,1L,1,0.03000300030003
2584,2,5,1,1,1,:,:::1O:2O1S,1O1S,,1L,1,0.03000300030003
2585,2,5,1,1,1,:,::1O:2O1S:2O1S,1O1S,,1L,1,0.03000300030003
2586,2,5,0,2,2,:1O,:1O:1O:1O1S:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2587,2,5,1,1,1,:,::1O:1O:1O,,,1L,1,0.03000300030003
2588,2,5,0,2,2,:1O,:1O:2O1S:2O1S:3O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2589,2,5,0,2,2,:1O,:1O:2O:2O1S:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2590,2,5,0,2,2,:2O,:1O:1O1S:1O1S:2O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2591,2,5,0,3,2,1O:1O,:::1O1S:3O1S,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
2592,2,5,0,3,2,:1O,::1O1S:2O:2O1S,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2593,2,5,1,1,0,:,::1O:1O1S:1O1S,,,,1,0.03000300030003
2594,2,5,1,1,1,1O:1O,:1O:1O1S:1O1S:2O1S,1O,,1L,1,0.03000300030003
2595,2,5,1,1,1,1O:1O,:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2596,2,5,1,1,1,1O:1O,::1O:1O:2O1S,,,1L,1,0.03000300030003
2597,2,5,1,1,1,1O:1O,::2O:2O1S:2O1S,1O,,1L,1,0.03000300030003
2598,2,5,1,1,1,1O:1O,:::1O:1O,1O,,1L,1,0.03000300030003
2599,2,5,1,1,1,1O:2O,::1O:1O:1O1S,2O1S,,1L,1,0.03000300030003
2600,2,5,1,1,1,:,1O:1O:1O1S:2O:2O1S,1O,,1L,1,0.03000300030003
2601,2,5,1,1,1,:,:1O:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2602,2,5,1,1,1,:,:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2603,2,5,1,1,1,:,:1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
2604,2,5,1,1,1,:,:1O:1O:2O1S:2O1S,1O,,1L,1,0.03000300030003
2605,2,5,0,1,2,2O:2O,1O:1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2606,2,5,0,1,2,1O:2O,:::2O1S:2O1S,,,1L:1L,1,0.03000300030003
2607,2,7,0,1,2,:1O,::1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
2608,2,5,0,1,1,1O:2O,:::1O:2O1S,,,1L,1,0.03000300030003
2609,2,5,0,1,1,1O:1O,:::1O:1O1S,,,1L,1,0.03000300030003
2610,2,5,0,1,1,1O:1O,:::1O:2O1S,,,1L,1,0.03000300030003
2611,2,5,0,1,1,1O:1O,:::2O1S:2O1S,,,1L,1,0.03000300030003
2612,2,5,0,1,1,1O:2O,:1O:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2613,2,5,0,1,1,1O:2O,:1O:1S:2O1S:2O1S,,,1L,1,0.03000300030003
2614,2,5,0,1,1,1O:2O,::1O:1O1S:2O1S,,,1L,1,0.03000300030003
2615,2,5,0,1,1,1O:2O,::1O:2O:2O1S,,,1L,1,0.03000300030003
2616,2,5,0,1,1,1O:2O,:::1O:1O1S,,,1L,1,0.03000300030003
2617,2,5,0,1,1,1O:2O,:::1O:3O1S,,,1L,1,0.03000300030003
2618,2,5,0,1,2,1O:2O,::1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2619,2,5,0,1,1,2O:2O,::1O:1O:2O1S,,,1L,1,0.03000300030003
2620,2,5,0,1,1,:,1O:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2621,2,5,0,1,1,:,1O:1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
2622,2,5,0,1,1,:,1O:1O:1O:2O1S:3O1S,,,1L,1,0.03000300030003
2623,2,5,0,1,1,:,:1O:1O1S:1O1S:3O1S,,,1L,1,0.03000300030003
2624,2,5,0,1,1,:,:1O:1O1S:2O1S:3O1S,,,1L,1,0.03000300030003
2625,2,5,0,1,1,:,:1O:1O:2O1S:3O1S,,,1L,1,0.03000300030003
2626,2,5,0,1,1,:,:1O:2O1S:2O1S:3O1S,,,1L,1,0.03000300030003
2627,2,5,0,1,1,1O:1O,::1S:2O1S:2O1S,,,1L,1,0.03000300030003
2628,2,5,0,1,1,1O:1O,::1O:2O1S:2O1S,,,1L,1,0.03000300030003
2629,2,5,0,1,1,1O:1O,::1O:1O:2O1S,,,1L,1,0.03000300030003
2630,2,5,0,1,1,1O:1O,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
2631,2,4,2,1,2,1O:1O,1O:1O:1O:1O1S,:1O1S,,1L:1L,1,0.03000300030003
2632,2,4,2,1,2,:,:1O:1O:1O1S,1N3O1S:1O,,1L:1L,1,0.03000300030003
2633,2,4,2,1,2,:,:1O:1O:1O1S,1O:1O,,1L:1L,1,0.03000300030003
2634,2,4,2,1,2,:1O,::1O:1O,:1N3O2S,,1L:1L,1,0.03000300030003
2635,2,4,3,1,2,1O:1O,1O:1O:1O:1O1S,1O:1O:2O1S,,1L:1L,1,0.03000300030003
2636,2,5,0,1,0,1O:1O,::1O1S:1S:2O1S,,,,1,0.03000300030003
2637,2,5,0,1,0,:,:::1O:2O1S,,,,1,0.03000300030003
2638,2,5,0,1,0,:,::::1O1S,,,,1,0.03000300030003
2639,2,5,0,1,0,:1O,::1O:1O1S:2O1S,,,,1,0.03000300030003
2640,2,5,0,1,0,:1O,:::2O1S:2O1S,,,,1,0.03000300030003
2641,2,5,0,1,1,1O:1O,:1O1S:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2642,2,5,0,1,1,1O:1O,:1O:1O1S:1S:2O1S,,,1L,1,0.03000300030003
2643,2,5,0,1,1,1O:1O,:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2644,2,5,0,1,1,1O:1O,:1O:1O:1O:2O1S,,,1L,1,0.03000300030003
2645,2,5,0,1,1,1O:1O,:1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
2646,2,5,0,1,1,1O:1O,:1O:1O:2O1S:3O1S,,,1L,1,0.03000300030003
2647,2,5,0,1,1,1O:1O,::1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2648,2,5,0,1,1,:,:2O:2O:2O1S:2O1S,,,1L,1,0.03000300030003
2649,2,5,0,1,1,:,::1O:1O:1O,,,1L,1,0.03000300030003
2650,2,5,0,1,1,:,::1O:2O:2O1S,,,1L,1,0.03000300030003
2651,2,5,0,1,1,:2O,::1O:1O:2O1S,,,1L,1,0.03000300030003
2652,2,5,0,1,2,1O:1O,1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
2653,2,5,0,1,2,1O:1O,1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
2654,2,5,0,1,2,1O:1O,1O:1O:2O1S:2O1S:3O1S,,,1L:1L,1,0.03000300030003
2655,2,5,0,1,2,1O:1O,1O:2O1S:2O1S:2O1S:3O1S,,,1L:1L,1,0.03000300030003
2656,2,5,0,1,2,1O:1O,1O:2O:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2657,2,5,0,1,2,1O:1O,1O:2O:2O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2658,2,5,0,1,2,1O:1O,:1O:1O1S:2O1S:3O1S,,,1L:1L,1,0.03000300030003
2659,2,5,0,1,2,1O:1O,:1O:1O:1O1S:2O,,,1L:1L,1,0.03000300030003
2660,2,5,0,1,2,1O:1O,:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
2661,2,5,0,1,2,1O:1O,:1O:1O:2O:2O1S,,,1L:1L,1,0.03000300030003
2662,2,5,0,1,2,1O:1O,:1O:2O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2663,2,5,0,1,2,1O:1O,:1O:2O:2O1S:3O1S,,,1L:1L,1,0.03000300030003
2664,2,5,0,1,2,1O:1O,::1O:1O:2O1S,,,1L:1L,1,0.03000300030003
2665,2,5,0,1,2,1O:2O,1O:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2666,2,5,0,1,2,1O:2O,:1O:1O1S:2O:2O1S,,,1L:1L,1,0.03000300030003
2667,2,5,0,1,2,1O:2O,:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2668,2,5,0,1,2,1O:2O,:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
2669,2,5,0,1,2,1O:1O,1O:1O1S:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2670,2,5,0,1,1,:2O,::1O:1O:1O1S,,,1L,1,0.03000300030003
2671,2,5,0,1,1,:1O,1O:1O1S:1O1S:2O:2O,,,1L,1,0.03000300030003
2672,2,5,0,1,1,:2O,::1O:1O1S:2O1S,,,1L,1,0.03000300030003
2673,2,5,0,1,1,:1O,1O:1O:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2674,2,5,0,1,1,:1O,:1O1S:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
