,num_dol,num_tmp,num_tfsi,num_ps,num_li,atoms_dol,atoms_tmp,atoms_tfsi,atoms_ps,atoms_li,count,%
1574,5,4,1,1,1,::1O:1O:1O,:1O:2O:2O,,,1L,1,0.03000300030003
1575,5,4,1,1,1,::1O:1O:1O,:1O:1O:2O,2O1S,,1L,1,0.03000300030003
1576,5,4,1,1,1,::1O:1O:1O,:1O:1O:2O,,,1L,1,0.03000300030003
1577,5,4,1,1,1,:1O:1O:1O:2O,:1O:1O:3O,,,1L,1,0.03000300030003
1578,5,4,1,1,1,:1O:1O:1O:1O,:1O:1O:2O,1O,,1L,1,0.03000300030003
1579,5,4,1,1,1,:1O:1O:1O:1O,:1O:1O:1O,1O,,1L,1,0.03000300030003
1580,5,4,0,2,2,:1O:1O:1O:2O,:1O:2O:3O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1581,5,4,0,2,1,:::1O:1O,:::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1582,5,4,0,2,2,:1O:1O:1O:2O,:1O:2O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1583,5,4,0,2,2,:1O:1O:1O:2O,:1O:2O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1584,5,4,0,2,2,:1O:1O:1O:2O,:1O:2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1585,5,4,0,2,2,:1O:1O:1O:2O,:1O:1O:2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1586,5,4,0,2,2,:1O:1O:1O:2O,:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1587,5,4,0,2,2,:1O:1O:1O:2O,:1O:1O:1O,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1588,5,4,0,2,2,:1O:1O:1O:1O,:1O:2O:3O,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1589,5,4,0,2,2,:1O:1O:1O:1O,:1O:2O:2O,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1590,5,4,0,2,2,:1O:1O:1O:1O,:1O:1O:1O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1591,5,4,0,2,2,:1O:1O:1O:1O,1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1592,5,4,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1593,5,4,0,2,2,1O:1O:1O:1O:1O,1O:1O:1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1594,5,4,0,2,1,::::1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1595,5,4,0,2,1,:::1O:2O,:::2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1596,5,3,0,1,1,::1O:1O:2O,:2O:2O,,,1L,1,0.03000300030003
1597,5,3,0,1,1,::1O:1O:2O,1O:1O:2O,,,1L,1,0.03000300030003
1598,6,4,2,1,2,:1O:1O:1O:1O:1O,:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1599,4,3,1,1,2,:1O:2O:2O,:2O:3O,1O,,1L:1L,1,0.03000300030003
1600,4,3,1,1,2,:1O:1O:1O,1O:1O:2O,1N2O2S,,1L:1L,1,0.03000300030003
1601,4,3,1,1,2,:1O:1O:1O,1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1602,4,3,1,1,2,:1O:1O:1O,1O:1O:2O,2O2S,,1L:1L,1,0.03000300030003
1603,4,3,1,1,2,:1O:1O:1O,1O:1O:3O,2O1S,,1L:1L,1,0.03000300030003
1604,4,3,1,1,2,:1O:1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1605,4,3,1,1,2,:1O:1O:2O,1O:2O:2O,1N3O1S,,1L:1L,1,0.03000300030003
1606,4,3,1,2,2,1O:1O:1O:1O,1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1607,4,3,1,1,1,::1O:2O,:2O:2O,1N1O1S,,1L,1,0.03000300030003
1608,4,3,1,2,2,1O:1O:1O:2O,1O:1O:2O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1609,4,3,1,2,2,1O:1O:1O:2O,1O:2O:3O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1610,4,3,2,1,1,::1O:1O,:1O:1O,:2O1S,,1L,1,0.03000300030003
1611,4,3,2,1,1,::1O:1O,:1O:2O,:1O,,1L,1,0.03000300030003
1612,4,3,2,1,1,::1O:2O,:2O:3O,:1O,,1L,1,0.03000300030003
1613,4,3,2,1,1,:::1O,::,1N4O2S:1O,,1L,1,0.03000300030003
1614,4,3,1,1,2,:1O:1O:1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1615,4,3,1,1,2,:1O:1O:1O,1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1616,4,3,1,1,2,1O:1O:2O:2O,1O:2O:2O,2O1S,,1L:1L,1,0.03000300030003
1617,4,3,1,1,2,1O:1O:2O:2O,1O:2O:2O,2O,,1L:1L,1,0.03000300030003
1618,4,3,1,1,2,1O:1O:1O:2O,1O:2O:2O,1O1S,,1L:1L,1,0.03000300030003
1619,4,3,1,1,2,1O:1O:1O:2O,1O:2O:2O,1O,,1L:1L,1,0.03000300030003
1620,4,3,1,1,2,1O:1O:1O:2O,1O:1O:2O,2O,,1L:1L,1,0.03000300030003
1621,4,3,1,1,2,1O:1O:1O:1O,1O:2O:2O,2O2S,,1L:1L,1,0.03000300030003
1622,4,3,1,1,2,1O:1O:1O:1O,1O:2O:2O,1O1S,,1L:1L,1,0.03000300030003
1623,4,3,1,1,2,1O:1O:1O:1O,1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1624,4,3,1,1,2,1O:1O:1O:1O,1O:1O:2O,1N2O1S,,1L:1L,1,0.03000300030003
1625,4,3,1,1,2,1O:1O:1O:1O,1O:1O:2O,1N1O1S,,1L:1L,1,0.03000300030003
1626,4,3,1,1,2,1O:1O:1O:1O,1O:1O:1O,3O2S,,1L:1L,1,0.03000300030003
1627,4,3,1,1,2,1O:1O:1O:1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1628,4,3,1,1,2,1O:1O:1O:1O,1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1629,4,3,1,1,1,:::1O,::1O,2O2S,,1L,1,0.03000300030003
1630,4,3,1,1,1,:::1O,:1O:1O,,,1L,1,0.03000300030003
1631,4,3,2,1,1,:::1O,::,1O:2O1S,,1L,1,0.03000300030003
1632,4,3,2,1,2,1O:1O:1O:1O,1O:1O:1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1633,4,3,2,1,2,1O:1O:1O:1O,1O:1O:1O,:1O1S,,1L:1L,1,0.03000300030003
1634,4,4,1,1,2,1O:1O:1O:2O,1O:1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1635,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:2O,1O:1O,,1L:1L,1,0.03000300030003
1636,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:1O,1O:3O1S,,1L:1L,1,0.03000300030003
1637,4,4,2,1,1,::1O:2O,::1O:2O,:,,1L,1,0.03000300030003
1638,4,4,2,1,1,::1O:1O,::1O:1O,:,,1L,1,0.03000300030003
1639,4,4,2,1,1,:1O:1O:1O,:1O:1O:1O,:1O,,1L,1,0.03000300030003
1640,4,4,1,1,2,:1O:1O:1O,:1O:2O:2O,1O,,1L:1L,1,0.03000300030003
1641,4,4,1,1,2,:1O:1O:1O,:1O:1O:2O,2O,,1L:1L,1,0.03000300030003
1642,4,4,1,1,2,:1O:1O:1O,:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1643,4,4,1,1,2,:1O:1O:1O,:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1644,4,4,1,1,2,:1O:1O:1O,1O:1O:2O:2O,3O1S,,1L:1L,1,0.03000300030003
1645,4,4,1,1,2,1O:1O:1O:2O,1O:1O:2O:3O,1O1S,,1L:1L,1,0.03000300030003
1646,4,4,1,1,2,1O:1O:1O:2O,1O:1O:2O:3O,1O,,1L:1L,1,0.03000300030003
1647,4,4,1,1,2,1O:1O:1O:2O,1O:1O:1O:3O,2O,,1L:1L,1,0.03000300030003
1648,4,4,1,1,2,1O:1O:1O:2O,1O:1O:1O:2O,2O2S,,1L:1L,1,0.03000300030003
1649,4,4,1,1,2,1O:1O:1O:2O,1O:1O:1O:2O,1N3O2S,,1L:1L,1,0.03000300030003
1650,4,3,2,1,2,1O:1O:1O:1O,1O:1O:2O,:1N1O,,1L:1L,1,0.03000300030003
1651,4,4,1,1,2,1O:1O:1O:1O,1O:1O:2O:2O,1O,,1L:1L,1,0.03000300030003
1652,4,4,1,1,2,1O:1O:1O:1O,1O:1O:1O:2O,1N1O1S,,1L:1L,1,0.03000300030003
1653,4,4,1,1,1,::1O:1O,::1O:1O,1O1S,,1L,1,0.03000300030003
1654,4,4,1,1,1,::1O:1O,:1O:1O:1O,1O,,1L,1,0.03000300030003
1655,4,4,1,1,1,:1O:1O:2O,:1O:1O:2O,1O,,1L,1,0.03000300030003
1656,4,4,0,3,2,::1O:1O,::1O:2O,,:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1657,4,4,0,2,3,1O:1O:2O:2O,1O:1O:3O:3O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1658,4,3,2,2,2,::1O:1O,::1O,1O1S:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1659,4,3,2,2,2,:1O:1O:1O,:1O:2O,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1660,4,3,2,1,2,:1O:1O:2O,1O:1O:3O,2O:2O1S,,1L:1L,1,0.03000300030003
1661,4,3,2,1,2,:1O:1O:2O,1O:1O:3O,1O:1O1S,,1L:1L,1,0.03000300030003
1662,4,3,2,1,2,1O:1O:2O:2O,1O:1O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
1663,4,3,2,1,2,1O:1O:1O:2O,1O:2O:2O,1O:1O,,1L:1L,1,0.03000300030003
1664,4,3,2,1,2,1O:1O:1O:2O,1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1665,4,3,1,1,1,::1O:2O,:2O:3O,,,1L,1,0.03000300030003
1666,4,3,1,1,1,::1O:1O,:1O:2O,2O1S,,1L,1,0.03000300030003
1667,4,4,2,1,2,1O:1O:1O:2O,1O:1O:1O:2O,1O:2O,,1L:1L,1,0.03000300030003
1668,4,1,2,1,1,1O:1O:2O:2O,2O,1O:1O,,1L,1,0.03000300030003
1669,4,1,1,2,2,1O:1O:1O:1O,1O,1O,2S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1670,4,1,1,2,2,1O:1O:1O:1O,2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1671,4,1,1,2,2,1O:1O:1O:2O,3O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1672,4,1,1,3,2,:1O:1O:1O,2O,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1673,4,1,1,3,2,:1O:1O:2O,2O,1O,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1674,4,1,1,4,2,::1O:2O,3O,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1675,4,2,0,1,1,:1O:1O:1O,1O:3O,,,1L,1,0.03000300030003
1676,4,3,1,1,1,:1O:1O:2O,:1O:3O,2O1S,,1L,1,0.03000300030003
1677,4,2,0,1,1,:1O:1O:2O,1O:1O,,,1L,1,0.03000300030003
1678,4,2,0,1,1,:1O:1O:2O,1O:3O,,,1L,1,0.03000300030003
1679,4,2,0,1,1,::1O:1O,1O:2O,,,1L,1,0.03000300030003
1680,4,2,0,1,2,1O:1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
1681,4,2,1,1,1,1O:1O:1O:1O,1O:2O,1N1O1S,,1L,1,0.03000300030003
1682,4,2,1,1,1,1O:1O:1O:2O,1O:2O,2O,,1L,1,0.03000300030003
1683,4,1,1,2,1,:1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1684,4,1,1,1,1,::1O:1O,1O,2O,,1L,1,0.03000300030003
1685,4,1,1,1,1,::1O:1O,,1N1O1S,,1L,1,0.03000300030003
1686,4,1,1,1,1,:1O:2O:2O,2O,,,1L,1,0.03000300030003
1687,4,1,1,1,1,:1O:1O:1O,2O,1N3O2S,,1L,1,0.03000300030003
1688,4,1,1,1,1,:1O:1O:1O,1O,,,1L,1,0.03000300030003
1689,4,1,0,3,1,:::1O,,,1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1690,4,1,0,2,2,:1O:1O:1O,2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1691,4,1,0,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1692,4,1,0,2,1,:1O:1O:2O,2O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1693,4,0,0,3,1,:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1694,3,3,2,1,2,1O:1O:2O,1O:2O:2O,1O:1O1S,,1L:1L,1,0.03000300030003
1695,3,3,2,1,2,1O:1O:2O,1O:1O:2O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1696,3,3,1,1,2,1O:1O:2O,1O:2O:2O,1N3O2S,,1L:1L,1,0.03000300030003
1697,3,3,1,1,2,1O:1O:1O,1O:2O:2O,2O2S,,1L:1L,1,0.03000300030003
1698,3,3,1,1,2,1O:1O:1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1699,3,3,1,1,2,1O:1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1700,4,2,1,1,1,:1O:1O:1O,1O:2O,,,1L,1,0.03000300030003
1701,4,2,1,1,1,:1O:2O:2O,2O:2O,,,1L,1,0.03000300030003
1702,4,2,1,1,1,::1O:1O,1O:1O,1O1S,,1L,1,0.03000300030003
1703,4,3,0,1,1,:1O:1O:2O,:2O:3O,,,1L,1,0.03000300030003
1704,4,3,1,1,1,:1O:1O:2O,:1O:3O,,,1L,1,0.03000300030003
1705,4,3,1,1,1,:1O:1O:2O,1O:1O:2O,1O,,1L,1,0.03000300030003
1706,4,3,1,1,1,:1O:1O:1O,:1O:2O,,,1L,1,0.03000300030003
1707,4,3,1,1,1,1O:1O:1O:2O,1O:2O:2O,1O,,1L,1,0.03000300030003
1708,4,3,0,2,2,:1O:1O:2O,1O:2O:3O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1709,4,3,0,2,2,1O:1O:1O:2O,1O:2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1710,4,3,0,2,2,1O:1O:1O:2O,1O:1O:3O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1711,4,3,0,2,2,1O:1O:1O:2O,1O:1O:2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1712,4,3,0,2,2,1O:1O:1O:1O,1O:2O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1713,4,3,0,2,2,1O:1O:1O:1O,1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1714,4,3,0,2,2,1O:1O:1O:1O,1O:1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1715,4,3,0,2,1,:::1O,::1O,,3S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1716,4,3,0,2,1,:1O:1O:1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1717,4,3,0,1,2,1O:1O:1O:1O,1O:2O:3O,,,1L:1L,1,0.03000300030003
1718,4,2,2,1,1,::1O:2O,:2O,:1O,,1L,1,0.03000300030003
1719,4,2,1,1,1,::1O:1O,1O:2O,1N2O1S,,1L,1,0.03000300030003
1720,4,2,2,1,1,::1O:2O,:1O,:1N4O2S,,1L,1,0.03000300030003
1721,4,2,1,3,2,::1O:2O,:3O,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1722,4,2,1,2,2,:1O:1O:1O,1O:2O,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1723,4,2,1,2,2,:1O:1O:1O,1O:1O,1N2O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1724,4,2,1,2,2,1O:1O:1O:1O,1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1725,4,2,1,2,1,:::2O,:2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1726,4,2,1,1,2,:1O:1O:1O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
1727,4,2,1,1,2,1O:1O:1O:2O,1O:2O,1O1S,,1L:1L,1,0.03000300030003
1728,4,2,1,1,2,1O:1O:1O:1O,1O:2O,1O1S,,1L:1L,1,0.03000300030003
1729,4,2,1,1,2,1O:1O:1O:1O,1O:1O,3O1S,,1L:1L,1,0.03000300030003
1730,4,2,1,1,2,1O:1O:1O:1O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
1731,4,2,1,1,1,::1O:2O,:1O,1O1S,,1L,1,0.03000300030003
1732,4,2,1,1,1,::1O:1O,:1O,1O,,1L,1,0.03000300030003
1733,4,2,1,1,1,::1O:1O,2O:2O,,,1L,1,0.03000300030003
1734,4,4,2,1,2,1O:1O:1O:1O,1O:1O:1O:2O,1O:1O1S,,1L:1L,1,0.03000300030003
1735,4,4,2,1,2,1O:1O:1O:2O,1O:1O:1O:3O,1O:1O,,1L:1L,1,0.03000300030003
1736,5,3,0,1,1,::1O:1O:2O,1O:1O:1O,,,1L,1,0.03000300030003
1737,5,2,1,2,2,:1O:1O:1O:1O,:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1738,5,2,1,2,1,:::1O:1O,:2O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1739,5,2,1,2,1,::::1O,:2O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1740,5,2,1,2,1,::::2O,:2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1741,5,2,1,2,2,:1O:1O:1O:1O,1O:1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1742,5,2,1,2,2,:1O:1O:1O:1O,1O:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1743,5,2,1,2,2,:1O:1O:1O:1O,1O:2O,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1744,5,2,1,2,2,:1O:1O:1O:1O,:1O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1745,5,2,1,1,1,:::1O:1O,:,1N2O1S,,1L,1,0.03000300030003
1746,5,2,1,2,2,::1O:1O:1O,1O:1O,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1747,5,2,1,2,2,::1O:1O:1O,:1O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1748,5,2,1,2,2,::1O:1O:2O,:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1749,5,2,1,2,2,::1O:1O:2O,:1O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1750,5,2,1,2,2,::1O:1O:2O,:2O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1751,5,2,1,2,2,::1O:1O:2O,:3O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1752,5,2,1,2,1,:::1O:1O,:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1753,5,2,1,2,1,::1O:1O:1O,:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1754,5,2,1,2,1,::1O:1O:1O,:,,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
1755,5,2,1,2,1,::1O:1O:1O,1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1756,5,2,1,1,2,::1O:1O:1O,:2O,1O1S,,1L:1L,1,0.03000300030003
1757,5,2,1,1,2,:1O:1O:1O:2O,1O:2O,1O,,1L:1L,1,0.03000300030003
1758,5,2,1,1,2,:1O:1O:1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
1759,5,2,1,1,2,:1O:1O:1O:1O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
1760,5,2,1,1,2,1O:1O:1O:2O:2O,1O:2O,1O,,1L:1L,1,0.03000300030003
1761,5,2,1,1,2,1O:1O:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
1762,5,2,1,1,2,1O:1O:1O:1O:1O,1O:2O,1O1S,,1L:1L,1,0.03000300030003
1763,5,2,1,1,2,1O:1O:1O:1O:1O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
1764,5,2,1,1,2,1O:1O:1O:1O:1O,1O:1O,1N1O2S,,1L:1L,1,0.03000300030003
1765,5,2,1,1,1,:::1O:2O,:2O,1O1S,,1L,1,0.03000300030003
1766,5,2,1,1,1,:::1O:2O,:1O,1O,,1L,1,0.03000300030003
1767,5,2,1,1,1,:::1O:1O,:2O,2O1S,,1L,1,0.03000300030003
1768,5,2,1,1,1,:::1O:1O,:2O,2O,,1L,1,0.03000300030003
1769,5,2,1,3,2,:1O:1O:1O:2O,:2O,1O,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1770,5,2,1,3,2,::1O:1O:1O,:1O,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1771,5,2,1,3,2,::1O:1O:1O,:1O,1O,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1772,5,3,0,1,1,:1O:1O:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
1773,5,3,0,1,1,::1O:1O:1O,::1O,,,1L,1,0.03000300030003
1774,5,3,0,1,1,::1O:1O:1O,:2O:2O,,,1L,1,0.03000300030003
1775,5,3,0,1,1,::1O:1O:1O,:1O:2O,,,1L,1,0.03000300030003
1776,5,3,0,1,1,::1O:1O:1O,1O:1O:2O,,,1L,1,0.03000300030003
1777,5,3,0,1,1,::1O:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
1778,5,3,0,1,1,:1O:1O:2O:2O,:2O:3O,,,1L,1,0.03000300030003
1779,5,3,0,1,1,:1O:1O:2O:2O,2O:2O:3O,,,1L,1,0.03000300030003
1780,5,3,0,1,1,:1O:1O:1O:2O,:2O:2O,,,1L,1,0.03000300030003
1781,5,3,0,1,1,:1O:1O:1O:2O,:1O:3O,,,1L,1,0.03000300030003
1782,5,3,0,1,1,:1O:1O:1O:2O,1O:1O:3O,,,1L,1,0.03000300030003
1783,5,3,0,1,1,:1O:1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1784,5,3,0,1,1,:1O:1O:1O:1O,1O:2O:3O,,,1L,1,0.03000300030003
1785,5,3,0,1,1,:1O:1O:1O:1O,1O:2O:2O,,,1L,1,0.03000300030003
1786,5,3,0,1,1,:1O:1O:1O:1O,1O:1O:2O,,,1L,1,0.03000300030003
1787,5,3,0,1,1,1O:1O:1O:1O:2O,1O:2O:2O,,,1L,1,0.03000300030003
1788,5,2,1,3,2,::1O:1O:1O,:1O,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1789,5,3,0,1,1,1O:1O:1O:1O:1O,2O:2O:2O,,,1L,1,0.03000300030003
1790,5,2,2,1,2,:::1O:1O,:,2O1S:3O2S,,1L:1L,1,0.03000300030003
1791,5,2,2,1,2,::1O:1O:1O,:,:2O,,1L:1L,1,0.03000300030003
1792,5,2,2,1,2,:1O:1O:1O:1O,:1O,1O:1O,,1L:1L,1,0.03000300030003
1793,5,2,2,1,2,:1O:1O:1O:1O,1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1794,5,2,2,1,1,::::1O,:,1O1S:2O1S,,1L,1,0.03000300030003
1795,5,2,2,1,1,:::1O:2O,:1O,:1O,,1L,1,0.03000300030003
1796,5,2,2,1,1,:::1O:1O,:,1O:1O,,1L,1,0.03000300030003
1797,5,2,2,1,1,::1O:1O:2O,:1O,:1O1S,,1L,1,0.03000300030003
1798,5,2,2,1,1,::1O:1O:2O,:1O,1O:1O,,1L,1,0.03000300030003
1799,5,2,2,1,1,::1O:1O:1O,:2O,1O1S:2O,,1L,1,0.03000300030003
1800,5,2,1,3,2,:::1O:2O,1O:2O,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1801,5,2,1,3,2,::1O:1O:2O,:1O,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1802,5,2,1,3,2,::1O:1O:2O,1O:3O,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1803,5,2,1,1,1,:::1O:1O,:,1O1S,,1L,1,0.03000300030003
1804,5,2,1,1,1,:::1O:1O,1O:2O,2O1S,,1L,1,0.03000300030003
1805,4,4,2,1,2,1O:1O:1O:2O,1O:1O:2O:3O,1O:1O1S,,1L:1L,1,0.03000300030003
1806,5,1,2,1,1,::1O:1O:1O,,:1O,,1L,1,0.03000300030003
1807,5,1,1,2,2,:1O:1O:1O:1O,1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1808,5,1,1,2,2,:1O:1O:1O:1O,2O,1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1809,5,1,1,2,2,:1O:1O:1O:2O,3O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
