,num_dol,num_mtbe,num_tfsi,num_ps,num_li,atoms_dol,atoms_mtbe,atoms_tfsi,atoms_ps,atoms_li,count,%
260,5,1,1,1,1,::1O:1O:2O,1O,2O1S,,1L,1,0.03000300030003
261,5,1,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
262,5,1,1,1,2,1O:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
263,5,1,1,1,2,1O:1O:1O:1O:1O,1O,1N4O2S,,1L:1L,1,0.03000300030003
264,5,1,1,1,2,1O:1O:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
265,5,1,1,1,2,1O:1O:1O:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
266,5,1,1,1,2,1O:1O:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
267,5,1,1,1,2,1O:1O:1O:1O:1O,1O,3O2S,,1L:1L,1,0.03000300030003
268,5,1,1,1,2,1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
269,5,1,1,1,2,1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
270,5,1,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
271,5,1,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
272,5,1,1,1,1,:1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
273,5,1,0,4,2,:::1O:1O,1O,,::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
274,5,1,0,2,2,:1O:1O:2O:2O,1O,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
275,5,1,1,1,2,::1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
276,5,1,0,2,2,:1O:1O:2O:2O,1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
277,5,1,0,2,2,:1O:1O:2O:2O,1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
278,5,1,0,2,2,::1O:1O:2O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
279,5,1,0,2,2,::1O:1O:2O,1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
280,5,1,0,2,2,::1O:2O:2O,1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
281,5,1,0,2,3,1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
282,5,1,0,2,3,1O:1O:1O:1O:2O,1O,,:::1S:1S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
283,5,1,0,3,2,1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
284,5,1,0,3,2,:1O:1O:1O:1O,,,::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
285,5,1,0,3,2,:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
286,5,1,0,3,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
287,5,1,0,3,2,:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
288,5,1,0,3,2,:1O:1O:1O:2O,1O,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
289,5,1,0,3,2,:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
290,5,1,0,3,2,:1O:1O:2O:2O,1O,,1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
291,5,1,0,3,2,:::1O:2O,1O,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
292,5,1,0,3,3,1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
293,5,1,0,3,3,:1O:1O:2O:2O,1O,,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
294,5,1,1,2,2,:1O:1O:2O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
295,5,1,1,1,2,::1O:1O:2O,1O,1N4O2S,,1L:1L,1,0.03000300030003
296,5,1,2,1,2,:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
297,5,1,2,1,2,:1O:1O:1O:2O,,2O2S:3O1S,,1L:1L,1,0.03000300030003
298,5,1,2,1,2,:1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
299,5,1,2,1,2,:1O:1O:1O:2O,1O,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
300,5,1,2,1,2,:1O:1O:1O:2O,1O,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
301,5,1,2,1,2,:1O:1O:1O:2O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
302,5,1,2,1,2,:1O:1O:1O:2O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
303,5,1,2,1,2,:1O:1O:1O:2O,1O,2O:2O1S,,1L:1L,1,0.03000300030003
304,5,1,2,1,2,:1O:1O:2O:2O,,1N2O1S:2O2S,,1L:1L,1,0.03000300030003
305,5,1,2,1,2,:1O:1O:2O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
306,5,1,2,1,2,:1O:1O:2O:2O,1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
307,5,1,2,1,2,1O:1O:1O:2O:2O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
308,5,1,2,1,2,:1O:2O:2O:2O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
309,5,1,2,1,2,::1O:1O:1O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
310,5,1,2,1,2,::1O:1O:1O,,2O2S:3O2S,,1L:1L,1,0.03000300030003
311,5,1,2,1,2,::1O:1O:1O,1O,1N3O2S:3O1S,,1L:1L,1,0.03000300030003
312,5,1,2,1,2,::1O:1O:1O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
313,5,1,2,1,2,::1O:1O:1O,1O,1O1S:2O2S,,1L:1L,1,0.03000300030003
314,5,1,2,1,2,::1O:1O:1O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
315,5,1,2,1,2,::1O:1O:2O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
316,5,1,2,1,2,::1O:1O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
317,5,1,2,1,2,:1O:1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
318,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
319,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
320,5,1,2,1,2,:1O:1O:1O:2O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
321,5,1,2,1,2,1O:1O:2O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
322,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
323,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
324,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
325,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
326,5,1,2,1,2,:1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
327,5,1,2,1,2,:1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
328,5,1,2,1,2,:1O:1O:1O:1O,1O,1O1S:2O,,1L:1L,1,0.03000300030003
329,5,1,2,1,2,:1O:1O:1O:1O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
330,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
331,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
332,5,1,2,1,2,:1O:1O:1O:1O,1O,2O1S:3O2S,,1L:1L,1,0.03000300030003
333,5,1,2,1,2,:1O:1O:1O:1O,1O,:2O2S,,1L:1L,1,0.03000300030003
334,5,1,2,1,2,:1O:1O:1O:2O,,1N1O1S:1N2O1S,,1L:1L,1,0.03000300030003
335,5,1,2,1,2,:1O:1O:1O:2O,,1N1O1S:3O2S,,1L:1L,1,0.03000300030003
336,5,1,2,1,2,:1O:1O:1O:2O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
337,5,1,2,1,2,:1O:1O:1O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
338,5,1,2,1,2,:1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
339,5,1,2,1,2,:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
340,5,1,2,1,2,::1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
341,5,1,2,1,2,::1O:1O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
342,5,1,2,1,2,::1O:1O:2O,1O,1N2O1S:1O,,1L:1L,1,0.03000300030003
343,5,1,3,1,1,:::1O:1O,,:1N2O2S:1O,,1L,1,0.03000300030003
344,5,1,3,1,2,:1O:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
345,5,1,3,1,2,:1O:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
346,5,1,3,1,2,:1O:1O:1O:1O,,:1N3O1S:1N3O2S,,1L:1L,1,0.03000300030003
347,5,1,3,1,2,:1O:1O:1O:1O,,:1O1S:2O1S,,1L:1L,1,0.03000300030003
348,5,1,3,1,2,:1O:1O:1O:2O,,1N2O2S:1O1S:2O1S,,1L:1L,1,0.03000300030003
349,5,1,3,1,2,:1O:1O:1O:2O,,1O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
350,5,1,3,1,2,:1O:1O:1O:2O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
351,5,1,3,1,2,:1O:1O:2O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
352,5,1,3,1,2,::1O:1O:1O,,1N2O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
353,5,1,3,1,2,::1O:1O:2O,,1N3O2S:1O1S:2O1S,,1L:1L,1,0.03000300030003
354,5,1,3,1,2,::1O:1O:2O,1O,1O:1O:1O1S,,1L:1L,1,0.03000300030003
355,5,1,3,1,2,:::1O:2O,1O,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
356,5,1,3,2,2,:1O:1O:1O:1O,,:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
357,5,1,3,2,2,::1O:1O:1O,,1N1O1S:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
358,5,1,3,2,3,::1O:1O:1O,,1N2O2S:1O:1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
359,5,2,0,1,1,1O:1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
360,5,2,0,1,1,1O:1O:2O:2O:2O,:,,,1L,1,0.03000300030003
361,5,2,0,1,1,1O:2O:2O:2O:2O,:,,,1L,1,0.03000300030003
362,5,2,0,1,1,::1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
363,5,1,3,1,1,::::1O,,:1O:1O1S,,1L,1,0.03000300030003
364,5,1,2,3,3,:::1O:1O,1O,:1N3O2S,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
365,5,1,2,1,2,::1O:2O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
366,5,1,2,3,2,:::1O:1O,1O,:1O,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
367,5,1,2,1,2,::1O:2O:2O,1O,1N4O2S:1O,,1L:1L,1,0.03000300030003
368,5,1,2,1,2,::1O:2O:2O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
369,5,1,2,1,2,:::1O:1O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
370,5,1,2,1,2,:::1O:1O,1O,2O1S:3O2S,,1L:1L,1,0.03000300030003
371,5,1,2,2,1,:::1O:1O,,:2O1S,::1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
372,5,1,2,2,2,1O:1O:1O:1O:2O,,1N4O2S:1O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
373,5,1,2,2,2,:1O:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
374,5,1,2,2,2,:1O:1O:1O:1O,1O,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
375,5,1,2,2,2,:1O:1O:1O:2O,,1N1O1S:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
376,5,1,2,2,2,:1O:1O:1O:2O,,1O1S:1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
377,5,1,2,2,2,:1O:1O:1O:2O,1O,:1O,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
378,5,1,2,2,2,:1O:2O:2O:2O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
379,5,1,2,2,2,::1O:1O:1O,,:1N3O2S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
380,5,1,2,2,2,::1O:1O:1O,1O,:1N2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
381,5,1,2,2,2,::1O:2O:2O,,1N1O1S:2O2S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
382,5,1,2,2,2,::1O:2O:2O,,:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
383,5,1,2,2,2,::1O:2O:2O,1O,1O:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
384,5,1,2,2,2,::1O:2O:2O,1O,:,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
385,5,1,2,2,3,:1O:1O:1O:2O,,1N1O1S:1O,:::1S:1S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
386,5,1,2,1,2,1O:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
387,5,1,2,1,2,1O:1O:1O:2O:2O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
388,5,1,1,1,2,::1O:2O:2O,1O,,,1L:1L,1,0.03000300030003
389,5,0,3,1,2,:::1O:1O,,:2O1S:2O1S,,1L:1L,1,0.03000300030003
390,5,1,1,2,2,:1O:1O:1O:2O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
391,5,1,1,2,2,:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
392,5,1,1,2,2,:1O:1O:1O:2O,,2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
393,5,1,1,2,2,:1O:1O:1O:2O,1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
394,5,1,1,2,2,:1O:1O:1O:2O,1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
395,5,1,1,2,2,:1O:1O:1O:2O,1O,1N1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
396,5,1,1,2,2,:1O:1O:1O:2O,1O,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
397,5,1,1,2,2,:1O:1O:2O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
398,5,1,1,2,2,:1O:1O:2O:2O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
399,5,1,1,2,2,:1O:1O:2O:2O,1O,1O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
400,5,1,2,1,2,1O:1O:1O:1O:2O,1O,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
401,5,1,1,2,2,::1O:1O:1O,1O,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
402,5,1,1,2,2,::1O:1O:1O,1O,1O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
403,5,1,1,2,2,::1O:1O:1O,1O,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
404,5,1,1,2,2,::1O:1O:1O,1O,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
405,5,1,1,2,2,::1O:1O:2O,,2O2S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
406,5,1,1,2,2,::1O:1O:2O,1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
407,5,1,1,2,2,::1O:1O:2O,1O,1O,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
408,5,1,1,2,2,::1O:1O:2O,1O,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
409,5,1,1,2,2,::1O:2O:2O,,1N3O2S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
410,5,1,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
411,5,1,1,2,2,:1O:1O:1O:2O,,1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
412,5,1,1,2,2,:1O:1O:1O:1O,1O,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
413,5,1,1,2,2,:1O:1O:1O:1O,1O,1O,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
414,5,1,1,1,3,1O:1O:1O:1O:2O,,1N3O2S,,1L:1L:1L,1,0.03000300030003
415,5,1,1,2,1,:::1O:2O,1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
416,5,1,1,2,1,:::2O:2O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
417,5,1,1,2,1,::::,1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
418,5,1,1,2,2,1O:1O:1O:1O:1O,,1N1O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
419,5,1,1,2,2,1O:1O:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
420,5,1,1,2,2,1O:1O:1O:1O:1O,,1N4O2S,::1S:1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
421,5,1,1,2,2,1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
422,5,1,1,2,2,1O:1O:1O:1O:2O,,1N2O1S,1S:1S:1S:1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
423,5,1,1,2,2,1O:1O:1O:1O:2O,,1N2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
424,5,1,1,2,2,1O:1O:1O:1O:2O,,1N2O2S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
425,5,1,1,2,2,1O:1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
426,5,1,1,2,2,1O:1O:1O:1O:2O,1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
427,5,1,1,2,2,1O:1O:1O:1O:2O,1O,1O1S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
428,5,1,1,2,2,1O:2O:2O:2O:2O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
429,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
430,5,1,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
431,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
432,5,1,1,2,2,:1O:1O:1O:1O,1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
433,5,1,1,2,2,::1O:2O:2O,1O,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
434,5,1,1,2,2,::1O:2O:2O,1O,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
435,5,1,1,2,2,::1O:2O:2O,1O,1O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
436,5,1,1,3,3,:::1O:1O,1O,3O1S,::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
437,5,1,2,1,1,1O:1O:1O:1O:2O,1O,1O:2O1S,,1L,1,0.03000300030003
438,5,1,2,1,1,1O:1O:1O:2O:2O,,1N1O1S:1O,,1L,1,0.03000300030003
439,5,1,2,1,1,:1O:1O:1O:1O,,:2O,,1L,1,0.03000300030003
440,5,1,2,1,1,:1O:1O:1O:2O,,1O:1O1S,,1L,1,0.03000300030003
441,5,1,2,1,1,::1O:1O:1O,,1O:1O1S,,1L,1,0.03000300030003
442,5,1,2,1,1,::1O:1O:1O,,:1O,,1L,1,0.03000300030003
443,5,1,2,1,1,::1O:1O:1O,1O,1O:1O1S,,1L,1,0.03000300030003
444,5,1,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
445,5,1,2,1,2,1O:1O:1O:1O:1O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
446,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
447,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
448,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
449,5,1,2,1,2,1O:1O:1O:1O:1O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
450,5,1,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
451,5,1,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
452,5,1,2,1,2,1O:1O:1O:1O:2O,,1N1O2S:1O,,1L:1L,1,0.03000300030003
453,5,1,2,1,2,1O:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
454,5,1,2,1,2,1O:1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
455,5,1,2,1,2,1O:1O:1O:1O:2O,1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
456,5,1,1,3,3,:::2O:2O,1O,2O,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
457,5,1,1,3,3,::1O:2O:2O,,1O,::1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
458,5,1,1,2,2,:::1O:1O,1O,1N1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
459,5,1,1,3,3,::1O:1O:1O,1O,3O2S,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
460,5,1,1,2,2,:::1O:2O,1O,1N1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
461,5,1,1,2,2,:::1O:2O,1O,1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
462,5,1,1,2,2,:::1O:2O,1O,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
463,5,1,1,2,3,1O:1O:1O:1O:1O,,3O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
464,5,1,1,2,3,::1O:1O:2O,1O,1O1S,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
465,5,1,1,2,3,::1O:2O:2O,1O,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
466,5,1,1,3,2,1O:1O:1O:1O:2O,,1O,::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
467,5,1,1,3,2,:1O:1O:1O:1O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
468,5,1,1,3,2,::1O:1O:1O,1O,1O1S,::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
469,5,1,1,3,2,::1O:1O:1O,1O,2O1S,:::1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
470,5,1,1,3,2,::1O:1O:2O,,1O1S,:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
471,5,1,1,3,2,::1O:1O:2O,,3O1S,1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
472,5,1,1,3,2,::1O:1O:2O,1O,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
473,5,1,1,3,2,::1O:2O:2O,1O,1O,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
474,5,1,1,3,2,:::1O:2O,1O,1O,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
475,5,1,1,3,2,:::1O:2O,1O,1O1S,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
476,5,1,1,3,2,:::2O:2O,1O,3O2S,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
477,5,1,1,3,3,:1O:1O:1O:2O,1O,2O1S,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
478,5,1,1,3,3,:1O:1O:2O:2O,1O,1O,:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
479,5,0,3,1,3,:1O:1O:1O:2O,,1N3O2S:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
