,num_dmt,num_tfsi,num_dol,num_ps,num_li,atoms_dmt,atoms_tfsi,atoms_dol,atoms_ps,atoms_li,count,%
1874,4,0,2,2,1,:1O:1O:1O1S,,:,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1875,4,0,2,2,1,:1O:1O:1O,,:1O,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1876,4,0,2,2,1,:1O:1O:1O,,:1O,1S:1S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1877,4,0,2,2,1,:1O:1O:1O,,:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1878,4,0,2,2,1,:1O:1O:1O,,:,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1879,4,0,2,1,2,1N2O1S:1O1S:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1880,4,0,2,1,2,1N2O1S:1N2O1S:1O:2O1S,,:1O,,1L:1L,1,0.03000300030003
1881,4,0,2,1,1,1N:1O:1O:1O1S,,:,,1L,1,0.03000300030003
1882,4,0,2,1,1,:1N1O1S:1O1S:1O1S,,:,,1L,1,0.03000300030003
1883,4,0,2,1,1,:1N:1N1O1S:1O1S,,:1O,,1L,1,0.03000300030003
1884,4,0,2,1,1,:1N2O1S:1O:2O1S,,:,,1L,1,0.03000300030003
1885,4,0,2,1,1,:1N2O1S:1O:1O1S,,:1O,,1L,1,0.03000300030003
1886,4,0,2,1,1,:1N2O1S:1O1S:2O1S,,:1O,,1L,1,0.03000300030003
1887,4,0,2,1,1,:1N1O:1O:1O,,:1O,,1L,1,0.03000300030003
1888,4,0,2,1,1,:1N1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
1889,4,0,2,1,1,:1N1O:1N1O:1O,,:1O,,1L,1,0.03000300030003
1890,4,0,2,1,1,:1N1O:1N1O1S:1N1O1S,,:1O,,1L,1,0.03000300030003
1891,4,0,2,1,1,:1N1O1S:2O1S:2O1S,,:,,1L,1,0.03000300030003
1892,4,0,2,1,1,:1N1O1S:1O:2O1S,,:1O,,1L,1,0.03000300030003
1893,4,0,2,1,1,:1N1O1S:1O:2O1S,,:,,1L,1,0.03000300030003
1894,4,0,2,1,1,:1N1O1S:1O1S:1O1S,,:2O,,1L,1,0.03000300030003
1895,4,0,2,1,1,:1N1O1S:1N2O1S:1O,,:,,1L,1,0.03000300030003
1896,4,0,2,1,2,1N1O:1O:2O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1897,4,0,2,1,1,:1N1O1S:1N1O1S:1O,,:1O,,1L,1,0.03000300030003
1898,1,0,3,1,1,1N1O1S,,::,,1L,1,0.03000300030003
1899,4,0,2,1,1,1O:1O:1O:1O1S,,:,,1L,1,0.03000300030003
1900,4,0,2,1,1,1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
1901,4,0,2,1,1,1O:1O:1O:1O,,:,,1L,1,0.03000300030003
1902,4,0,2,1,1,1O:1O:1O1S:2O1S,,:1O,,1L,1,0.03000300030003
1903,4,0,2,1,1,1O:1O:1O1S:2O1S,,:,,1L,1,0.03000300030003
1904,4,0,2,1,1,1O:1O:1O1S:2O1S,,1O:1O,,1L,1,0.03000300030003
1905,4,0,2,1,1,1O:1O:1O1S:1O1S,,:1O,,1L,1,0.03000300030003
1906,4,0,2,1,1,1O:1O:1O1S:1O1S,,:,,1L,1,0.03000300030003
1907,4,0,2,1,1,1N:1O:1O:2O1S,,:,,1L,1,0.03000300030003
1908,4,0,2,1,1,1N:1O:1O:1O1S,,:1O,,1L,1,0.03000300030003
1909,4,0,2,1,1,:1N:1N2O1S:2O1S,,:1O,,1L,1,0.03000300030003
1910,4,0,2,1,1,:1N:1O:1O,,1O:1O,,1L,1,0.03000300030003
1911,4,0,2,1,1,:1N:1O:1O,,:1O,,1L,1,0.03000300030003
1912,4,0,2,1,1,:1O:1O1S:2O1S,,:,,1L,1,0.03000300030003
1913,4,0,2,1,2,1N1O:1O:1O:2O1S,,:1O,,1L:1L,1,0.03000300030003
1914,4,0,2,1,2,1N1O:1O:1O:2O1S,,:,,1L:1L,1,0.03000300030003
1915,4,0,2,1,2,1N1O:1O:1O:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1916,4,0,2,1,2,1N1O:1N2O1S:1O1S:1O1S,,:1O,,1L:1L,1,0.03000300030003
1917,4,0,2,1,2,1N1O:1N1O1S:1O1S:2O1S,,:,,1L:1L,1,0.03000300030003
1918,4,0,2,1,2,1N1O1S:1O:1O:2O1S,,1O:2O,,1L:1L,1,0.03000300030003
1919,4,0,2,1,2,1N1O1S:1O:1O:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1920,4,0,2,1,2,1N1O1S:1O:1O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1921,4,0,2,1,2,1N1O1S:1O:1O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1922,4,0,2,1,2,1N1O1S:1N2O1S:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1923,4,0,2,1,2,1N1O1S:1N2O1S:1O:2O1S,,:1O,,1L:1L,1,0.03000300030003
1924,4,0,2,1,2,1N1O1S:1N2O1S:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1925,4,0,2,1,2,1N1O1S:1N2O1S:1O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1926,4,0,2,1,2,1N1O1S:1N1O1S:1O:1O1S,,1O:1O,,1L:1L,1,0.03000300030003
1927,4,0,2,1,1,:::1N1O1S,,1O:1O,,1L,1,0.03000300030003
1928,4,0,2,1,1,::2O1S:2O1S,,:1O,,1L,1,0.03000300030003
1929,4,0,2,1,1,::1O:2O1S,,:1O,,1L,1,0.03000300030003
1930,4,0,2,1,1,::1O:1O,,:,,1L,1,0.03000300030003
1931,4,0,2,1,1,::1N:2O1S,,1O:1O,,1L,1,0.03000300030003
1932,4,0,2,1,1,::1N1O:1O,,1O:1O,,1L,1,0.03000300030003
1933,4,0,2,1,1,::1N1O1S:1O1S,,:1O,,1L,1,0.03000300030003
1934,4,0,2,1,1,::1N1O1S:1O,,:2O,,1L,1,0.03000300030003
1935,4,0,2,1,1,:1O:1O:2O,,1O:1O,,1L,1,0.03000300030003
1936,4,0,2,1,1,:1O:1O:1O1S,,:2O,,1L,1,0.03000300030003
1937,4,0,2,1,1,:1O:1O:1O1S,,1O:2O,,1L,1,0.03000300030003
1938,3,2,3,1,1,:1O:1O1S,:1O,::1O,,1L,1,0.03000300030003
1939,3,2,3,1,1,:1O:1O1S,1O:1O,::,,1L,1,0.03000300030003
1940,3,0,4,1,1,1N:1N1O1S:1O,,:::1O,,1L,1,0.03000300030003
1941,3,1,1,1,1,1O:1O:1O,,,,1L,1,0.03000300030003
1942,3,1,1,2,1,:1O:1O,2O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1943,3,1,1,2,1,1N:1N1O:1O,1O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1944,3,1,1,1,2,1N2O1S:2O1S:2O1S,2O,1O,,1L:1L,1,0.03000300030003
1945,3,1,1,1,2,1N2O1S:1O:2O1S,1O,1O,,1L:1L,1,0.03000300030003
1946,3,1,1,1,1,:1O:2O1S,2O1S,,,1L,1,0.03000300030003
1947,3,1,1,1,1,:1O:1O1S,1O,,,1L,1,0.03000300030003
1948,3,1,1,1,1,:1O:1O,2O,,,1L,1,0.03000300030003
1949,3,1,1,1,1,:1O:1O,1O1S,,,1L,1,0.03000300030003
1950,3,1,1,1,1,:1O:1O,1N1O1S,,,1L,1,0.03000300030003
1951,3,1,1,1,1,:1O1S:1O1S,,1O,,1L,1,0.03000300030003
1952,3,1,1,1,1,:1N2O1S:1O,2O1S,1O,,1L,1,0.03000300030003
1953,3,1,1,1,1,:1N1O1S:1O1S,1O,,,1L,1,0.03000300030003
1954,3,1,1,1,1,1O1S:1O1S:2O1S,1O,,,1L,1,0.03000300030003
1955,3,0,5,2,1,:1O1S:2O1S,,:::1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1956,3,1,1,1,1,1N:1O:2O1S,1O,,,1L,1,0.03000300030003
1957,3,1,1,1,1,1N:1O:1O1S,1O1S,1O,,1L,1,0.03000300030003
1958,3,1,1,1,1,1N:1O:1O1S,1O,,,1L,1,0.03000300030003
1959,3,1,0,1,1,1N:1O:1O,1O,,,1L,1,0.03000300030003
1960,3,1,0,1,1,1N1O:1O:1O,,,,1L,1,0.03000300030003
1961,3,0,7,1,1,:1O:1O1S,,:::::1O:1O,,1L,1,0.03000300030003
1962,3,0,6,1,1,:1O:2O1S,,:::1O:1O:1O,,1L,1,0.03000300030003
1963,3,0,6,1,1,:1O:1O,,:::1O:1O:1O,,1L,1,0.03000300030003
1964,3,0,6,1,1,:1O:1O,,::1O:1O:1O:2O,,1L,1,0.03000300030003
1965,3,0,6,1,1,1O:1O:1O1S,,:::::1O,,1L,1,0.03000300030003
1966,3,0,6,1,1,1O:1O:1O,,:::::,,1L,1,0.03000300030003
1967,3,0,6,1,1,1O:1O:1O,,:::1O:1O:1O,,1L,1,0.03000300030003
1968,3,1,1,2,1,:1O:2O1S,1O,,2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
1969,3,1,1,3,2,:1N1O1S:1O,1O,1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1970,3,1,1,3,2,:1N1O:1O,1O,1O,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1971,3,1,1,3,2,:1O:1O,1O,1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1972,3,1,2,1,1,:1O:1O,1O1S,:1O,,1L,1,0.03000300030003
1973,3,1,2,1,1,:1O:1O,1O1S,:,,1L,1,0.03000300030003
1974,3,1,2,1,1,:1O:1O,1N3O2S,:1O,,1L,1,0.03000300030003
1975,3,1,2,1,1,:1O:1O,1N2O1S,:,,1L,1,0.03000300030003
1976,3,1,2,1,1,:1O:1O,,:2O,,1L,1,0.03000300030003
1977,3,1,2,1,1,:1O:1O,,1O:2O,,1L,1,0.03000300030003
1978,3,1,2,1,1,:1O:1O,,1O:1O,,1L,1,0.03000300030003
1979,3,1,2,1,1,:1N:1O,1O,:1O,,1L,1,0.03000300030003
1980,3,1,2,1,1,:1N2O1S:1O,1O1S,:,,1L,1,0.03000300030003
1981,3,1,2,1,1,:1N2O1S:1O,1O,:1O,,1L,1,0.03000300030003
1982,3,1,2,1,1,:1N1O:1O1S,1O,:1O,,1L,1,0.03000300030003
1983,3,1,2,1,1,:1N1O:1O,,1O:1O,,1L,1,0.03000300030003
1984,3,1,2,1,1,:1N1O1S:1O1S,2O,:,,1L,1,0.03000300030003
1985,3,1,2,1,1,:1N1O1S:1O,3O2S,:2O,,1L,1,0.03000300030003
1986,3,1,2,1,1,:1N1O1S:1O,1O,:1O,,1L,1,0.03000300030003
1987,3,1,2,1,1,:1N1O1S:1O,1N2O,:,,1L,1,0.03000300030003
1988,3,1,2,1,1,:1N1O1S:1O,,:1O,,1L,1,0.03000300030003
1989,3,1,2,1,1,1O:2O1S:2O1S,,:,,1L,1,0.03000300030003
1990,3,1,2,1,1,1O:1O:1O,1O,:1O,,1L,1,0.03000300030003
1991,3,1,2,1,1,1O:1O:1O,,:,,1L,1,0.03000300030003
1992,3,1,2,1,1,1O:1O1S:1O1S,1O,:,,1L,1,0.03000300030003
1993,3,1,2,1,1,1N1O:1O:1O1S,,1O:1O,,1L,1,0.03000300030003
1994,3,1,2,1,1,1N1O:1O:1O,1O,1O:1O,,1L,1,0.03000300030003
1995,3,1,2,1,1,1N1O:1N2O1S:1O,1O,:,,1L,1,0.03000300030003
1996,3,1,2,1,1,1N1O1S:1O:2O1S,1O,:1O,,1L,1,0.03000300030003
1997,3,0,6,1,1,1N1O1S:1O:1O,,::::1O:1O,,1L,1,0.03000300030003
1998,3,0,5,1,2,:1O:2O1S,,::1O:1O:1O,,1L:1L,1,0.03000300030003
1999,3,1,2,1,1,:1O:1O1S,1N1O1S,:,,1L,1,0.03000300030003
2000,3,0,4,1,1,:1O1S:1O1S,,:1O:1O:1O,,1L,1,0.03000300030003
2001,3,0,4,1,2,1O:1O1S:2O1S,,:1O:1O:1O,,1L:1L,1,0.03000300030003
2002,3,0,4,1,2,1N2O1S:1O:1O,,:::1O,,1L:1L,1,0.03000300030003
2003,3,0,4,1,1,::2O1S,,::1O:1O,,1L,1,0.03000300030003
2004,3,0,4,1,1,::1O,,::1O:2O,,1L,1,0.03000300030003
2005,3,0,4,1,1,:2O1S:2O1S,,::1O:1O,,1L,1,0.03000300030003
2006,3,0,4,1,1,:1O:2O,,:::1O,,1L,1,0.03000300030003
2007,3,0,4,1,1,:1O:1O1S,,:::,,1L,1,0.03000300030003
2008,3,0,4,1,1,:1O:1O1S,,::1O:2O,,1L,1,0.03000300030003
2009,3,0,4,1,1,:1O:1O1S,,:1O:1O:1O,,1L,1,0.03000300030003
2010,3,0,4,1,1,:1O:1O,,:::,,1L,1,0.03000300030003
2011,3,0,4,1,1,:1O:1O,,::1O:2O,,1L,1,0.03000300030003
2012,3,0,4,1,1,:1O1S:2O1S,,::1O:1O,,1L,1,0.03000300030003
2013,3,0,4,1,1,:1N2O1S:1O1S,,:1O:1O:1O,,1L,1,0.03000300030003
2014,3,0,5,1,1,:1O:2O1S,,:::1O:1O,,1L,1,0.03000300030003
2015,3,0,4,1,1,:1N1O:1O,,::1O:1O,,1L,1,0.03000300030003
2016,3,0,4,1,1,:1N1O1S:1O1S,,::1O:1O,,1L,1,0.03000300030003
2017,3,0,4,1,1,:1N1O1S:1O,,:::2O,,1L,1,0.03000300030003
2018,3,0,4,1,1,:1N1O1S:1O,,:::1O,,1L,1,0.03000300030003
2019,3,0,4,1,1,1O:2O1S:2O1S,,:::1O,,1L,1,0.03000300030003
2020,3,0,4,1,1,1O:2O1S:2O1S,,:::,,1L,1,0.03000300030003
2021,3,0,4,1,1,1O:1O:2O,,::1O:1O,,1L,1,0.03000300030003
2022,3,0,4,1,1,1O:1O:1O,,::1O:2O,,1L,1,0.03000300030003
2023,3,0,4,1,1,1O:1O:1O,,:1O:1O:1O,,1L,1,0.03000300030003
2024,3,0,4,1,1,1N:1O:1O1S,,:::2O,,1L,1,0.03000300030003
2025,3,0,4,1,1,1N:1O:1O1S,,:1O:1O:1O,,1L,1,0.03000300030003
2026,3,0,4,1,1,1N:1O1S:2O1S,,::1O:1O,,1L,1,0.03000300030003
2027,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
2028,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
2029,3,0,4,1,2,1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
2030,3,0,4,1,2,1O:1O:2O1S,,:::1O,,1L:1L,1,0.03000300030003
2031,3,0,5,1,1,:1O:2O1S,,::1O:1O:1O,,1L,1,0.03000300030003
2032,3,0,5,1,1,:1O:1O1S,,:::1O:1O,,1L,1,0.03000300030003
2033,3,0,5,1,1,:1O:1O1S,,::1O:1O:1O,,1L,1,0.03000300030003
2034,3,0,5,1,1,:1O:1O,,:::1O:2O,,1L,1,0.03000300030003
2035,3,0,5,1,1,:1O:1O,,::1O:1O:1O,,1L,1,0.03000300030003
2036,3,0,5,1,1,:1O:1O,,:1O:1O:1O:2O,,1L,1,0.03000300030003
2037,3,0,5,1,1,:1O1S:2O1S,,:::1O:1O,,1L,1,0.03000300030003
2038,3,0,5,1,1,:1O1S:1O1S,,::::1O,,1L,1,0.03000300030003
2039,3,0,5,1,1,:1N1O:1O,,::::1O,,1L,1,0.03000300030003
2040,3,0,5,1,1,:1N1O:1O,,:::1O:1O,,1L,1,0.03000300030003
2041,3,0,5,1,1,:1N1O:1N1O1S,,::::1O,,1L,1,0.03000300030003
2042,3,0,5,1,1,:1N1O1S:1O,,:::1O:1O,,1L,1,0.03000300030003
2043,3,0,5,1,1,:1N1O1S:1O,,::1O:1O:1O,,1L,1,0.03000300030003
2044,3,0,5,1,1,:1N1O1S:1N1O1S,,::::1O,,1L,1,0.03000300030003
2045,3,0,5,1,1,1O:1O:1O1S,,::::,,1L,1,0.03000300030003
2046,3,0,5,1,1,1O:1O:1O1S,,:::1O:1O,,1L,1,0.03000300030003
2047,3,0,5,1,1,1O:1O:1O1S,,::1O:1O:1O,,1L,1,0.03000300030003
2048,3,0,5,1,1,1N1O:1O:1O,,::::,,1L,1,0.03000300030003
2049,3,0,5,1,1,1N1O1S:1O:1O,,::::,,1L,1,0.03000300030003
2050,3,0,4,2,2,:1O:1O,,:::2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
2051,3,0,4,2,1,::1N1O1S,,:::1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
2052,3,0,4,2,1,:1O:1O,,:::1O,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
2053,3,0,4,1,2,1O:2O1S:2O1S,,:::1O,,1L:1L,1,0.03000300030003
2054,3,0,4,1,2,1O:2O1S:2O1S,,:::,,1L:1L,1,0.03000300030003
2055,3,0,4,1,2,1O:2O1S:2O1S,,::1O:1O,,1L:1L,1,0.03000300030003
2056,3,1,2,1,1,:1O:1O1S,,:1O,,1L,1,0.03000300030003
2057,3,1,2,1,1,:1O:1O1S,1O,1O:1O,,1L,1,0.03000300030003
2058,3,2,3,1,1,1N:1O:1O1S,1O:1O,::,,1L,1,0.03000300030003
2059,3,1,4,1,1,:1O:1O,1O,:::2O,,1L,1,0.03000300030003
2060,3,1,5,1,1,:1O:1O,1O1S,::::,,1L,1,0.03000300030003
2061,3,1,5,1,1,:1N1O1S:1O,1O,::::,,1L,1,0.03000300030003
2062,3,1,4,1,2,1O:1O:1O1S,2O,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
2063,3,1,4,1,2,1O:1O:1O1S,1O,:1O:1O:1O,,1L:1L,1,0.03000300030003
2064,3,1,4,1,2,1O:1O:1O,2O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
2065,3,1,4,1,2,1O:1O:1O,2O,::1O:1O,,1L:1L,1,0.03000300030003
2066,3,1,4,1,2,1O:1O:1O,1O,:1O:2O:2O,,1L:1L,1,0.03000300030003
2067,3,1,4,1,1,::1O1S,1O,::1O:1O,,1L,1,0.03000300030003
2068,3,1,4,1,1,::1O,1O,:1O:1O:1O,,1L,1,0.03000300030003
2069,3,1,4,1,1,:1O:1O1S,2O1S,::1O:1O,,1L,1,0.03000300030003
2070,3,1,4,1,1,:1O:1O1S,1O,:::1O,,1L,1,0.03000300030003
2071,3,1,4,1,1,:1O:1O1S,1O,:::,,1L,1,0.03000300030003
2072,3,1,4,1,1,:1N1O:1O,1O,::1O:1O,,1L,1,0.03000300030003
2073,3,1,3,1,2,1O:1O:1O1S,1O,:1O:1O,,1L:1L,1,0.03000300030003
2074,3,1,4,1,1,:1N1O:1O,1N1O1S,:::,,1L,1,0.03000300030003
2075,3,1,4,1,1,:1N1O1S:1O,1O,:::1O,,1L,1,0.03000300030003
2076,3,1,4,1,1,:1N1O1S:1O,1O,:::,,1L,1,0.03000300030003
2077,3,1,4,1,1,:1N1O1S:1O,,::1O:1O,,1L,1,0.03000300030003
2078,3,1,4,1,1,1O:1O:1O,,:::,,1L,1,0.03000300030003
2079,3,1,4,1,1,1O:1O:1O,,::1O:1O,,1L,1,0.03000300030003
2080,3,1,4,1,1,1N:1O:1O1S,,::1O:1O,,1L,1,0.03000300030003
2081,3,1,3,2,2,::1O,2O,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2082,3,1,3,2,1,::1O,,:1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
2083,3,1,3,2,1,:1O:1O1S,,::,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
2084,3,1,3,1,2,1O:2O1S:2O1S,,::1O,,1L:1L,1,0.03000300030003
2085,3,1,3,1,2,1O:1O:2O1S,2O,::1O,,1L:1L,1,0.03000300030003
2086,3,1,5,1,1,:1O:2O1S,,:::1O:1O,,1L,1,0.03000300030003
2087,3,1,5,1,1,::1O,1O,:::1O:1O,,1L,1,0.03000300030003
2088,3,1,5,1,1,::1O1S,,:::1O:1O,,1L,1,0.03000300030003
2089,3,2,0,1,1,1N:1O:1O1S,:1O1S,,,1L,1,0.03000300030003
2090,3,2,3,1,1,1N:1O:1O,:1O,::1O,,1L,1,0.03000300030003
2091,3,2,2,1,1,::1O,:1N1O1S,:,,1L,1,0.03000300030003
2092,3,2,2,1,1,::1O,:1N1O,1O:1O,,1L,1,0.03000300030003
2093,3,2,2,1,1,:1O:2O1S,:1O,:1O,,1L,1,0.03000300030003
2094,3,2,2,1,1,:1O:2O1S,:,:,,1L,1,0.03000300030003
2095,3,2,2,1,1,:1O:1O1S,:1O1S,:,,1L,1,0.03000300030003
2096,3,2,2,1,1,:1O:1O1S,:1O,:1O,,1L,1,0.03000300030003
2097,3,2,2,1,1,:1O:1O1S,:1O,:,,1L,1,0.03000300030003
2098,3,2,2,1,1,:1O:1O,:1O,:2O,,1L,1,0.03000300030003
2099,3,2,2,1,1,:1O:1O,1O:2O1S,:1O,,1L,1,0.03000300030003
2100,3,2,2,1,1,:1O:1O,1O:1O,:,,1L,1,0.03000300030003
2101,3,2,2,1,1,1O:1O1S:1O1S,:,:1O,,1L,1,0.03000300030003
2102,3,2,2,1,1,1N:2O1S:2O1S,:,:1O,,1L,1,0.03000300030003
2103,3,2,2,1,1,1N:1O:1O,:1O,:,,1L,1,0.03000300030003
2104,3,2,1,1,1,::1O,:2O,,,1L,1,0.03000300030003
2105,3,2,1,1,1,::1O,:1O,1O,,1L,1,0.03000300030003
2106,3,2,1,1,1,:1O:1O,:1O,,,1L,1,0.03000300030003
2107,3,2,1,1,1,:1O:1O,1O:2O1S,1O,,1L,1,0.03000300030003
2108,3,2,1,1,1,:1N1O1S:2O1S,:2O,,,1L,1,0.03000300030003
2109,3,2,1,1,1,1O:1O:1O1S,:1O,,,1L,1,0.03000300030003
2110,3,2,1,1,1,1N:1O:1O1S,:1O1S,1O,,1L,1,0.03000300030003
2111,3,2,1,1,1,1N:1O:1O1S,1O:1O,,,1L,1,0.03000300030003
2112,3,2,1,1,1,1N:1N1O:1O,:1O,,,1L,1,0.03000300030003
2113,3,2,0,1,1,:1N1O:1O1S,1O:1O,,,1L,1,0.03000300030003
2114,3,2,0,1,1,:1N1O1S:1O1S,:1O,,,1L,1,0.03000300030003
2115,3,1,3,1,2,1O:1O:1O1S,1O1S,:1O:1O,,1L:1L,1,0.03000300030003
2116,3,1,3,1,2,1O:1O:1O1S,1O,1O:1O:2O,,1L:1L,1,0.03000300030003
2117,3,1,2,1,1,:1O:1O1S,2O,:,,1L,1,0.03000300030003
2118,3,1,2,2,2,::1O,2O1S,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2119,3,1,3,1,1,:1N1O1S:1O,3O1S,::1O,,1L,1,0.03000300030003
2120,3,1,3,1,1,:1N1O1S:1O,1O,::1O,,1L,1,0.03000300030003
2121,3,1,3,1,1,:1N1O1S:1O,1O,:1O:1O,,1L,1,0.03000300030003
2122,3,1,3,1,1,1O:1O:1O,,:1O:1O,,1L,1,0.03000300030003
2123,3,1,3,1,1,1O:1O1S:1O1S,,:1O:1O,,1L,1,0.03000300030003
2124,3,1,3,1,1,1N:1O:1O1S,1O,:1O:1O,,1L,1,0.03000300030003
2125,3,1,3,1,1,1N:1O:1O,1O,::,,1L,1,0.03000300030003
2126,3,1,3,1,1,1N:1O:1O,,:1O:1O,,1L,1,0.03000300030003
2127,3,1,3,1,1,1N1O:1O1S:2O1S,1O,::1O,,1L,1,0.03000300030003
2128,3,1,3,1,1,1N1O1S:1O:1O1S,,::,,1L,1,0.03000300030003
2129,3,1,2,3,2,:1O:1O,,1O:1O,:::1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2130,3,1,2,3,2,:1N1O:1O,1O1S,:1O,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
2131,3,1,2,2,1,::1O,,1O:2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
2132,3,1,3,1,2,1O:1O:1O,3O1S,1O:1O:2O,,1L:1L,1,0.03000300030003
2133,3,1,2,2,1,::1O,,1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
2134,3,1,2,2,1,:1O:1O,,:2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
2135,3,1,2,1,2,1O:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
2136,3,1,2,1,2,1O:1O:2O1S,1O,:,,1L:1L,1,0.03000300030003
2137,3,1,2,1,2,1O:1O:2O1S,1N2O1S,:1O,,1L:1L,1,0.03000300030003
2138,3,1,2,1,2,1O:1O:1O1S,2O,1O:1O,,1L:1L,1,0.03000300030003
2139,3,1,2,1,2,1O:1O1S:2O1S,1O1S,:,,1L:1L,1,0.03000300030003
2140,3,1,2,1,1,::1O,2O,:1O,,1L,1,0.03000300030003
2141,3,1,2,1,1,::1O,1O1S,:1O,,1L,1,0.03000300030003
2142,3,1,2,1,1,::1O,1N1O1S,:1O,,1L,1,0.03000300030003
2143,3,1,2,1,1,:1O:2O1S,1O,1O:1O,,1L,1,0.03000300030003
2144,3,1,2,1,1,:1O:1O1S,2O1S,:1O,,1L,1,0.03000300030003
2145,3,1,3,1,1,:1N1O:1O,1N1O1S,::,,1L,1,0.03000300030003
2146,3,1,3,1,1,:1N2O1S:1O,1O1S,::1O,,1L,1,0.03000300030003
2147,3,1,3,1,1,:1N:1O,1O,::1O,,1L,1,0.03000300030003
2148,3,1,3,1,1,:1O:1O,,::,,1L,1,0.03000300030003
2149,3,1,3,1,2,1O:1O:1O,1O1S,:1O:1O,,1L:1L,1,0.03000300030003
2150,3,1,3,1,2,1O:1O:1O,1O1S,1O:1O:2O,,1L:1L,1,0.03000300030003
2151,3,1,3,1,2,1O:1O:1O,1N2O2S,1O:1O:2O,,1L:1L,1,0.03000300030003
2152,3,1,3,1,2,1O:1O:1O,1N2O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
2153,3,1,3,1,2,1O:1O:1O,1N1O1S,:1O:1O,,1L:1L,1,0.03000300030003
2154,3,1,3,1,2,1O:1O:1O,1N1O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
2155,3,1,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
2156,3,1,3,1,1,::2O1S,,::1O,,1L,1,0.03000300030003
2157,3,1,3,1,1,::1O,2O1S,::1O,,1L,1,0.03000300030003
2158,3,1,3,1,1,::1O,1O,::1O,,1L,1,0.03000300030003
2159,3,1,3,1,1,::1O,1O,::,,1L,1,0.03000300030003
2160,3,1,3,1,1,::1O,1O,:1O:2O,,1L,1,0.03000300030003
2161,3,1,3,1,1,:1O:2O1S,2O1S,::,,1L,1,0.03000300030003
2162,3,1,3,1,1,:1O:2O1S,1O1S,::1O,,1L,1,0.03000300030003
2163,3,1,3,1,1,:1O:2O1S,1O,::1O,,1L,1,0.03000300030003
2164,3,1,3,1,1,:1O:1O1S,2O1S,::1O,,1L,1,0.03000300030003
2165,3,1,3,1,1,:1O:1O1S,2O1S,::,,1L,1,0.03000300030003
2166,3,1,3,1,1,:1O:1O1S,2O,::,,1L,1,0.03000300030003
