,num_dol,num_tfee,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfee,atoms_tfsi,atoms_ps,atoms_li,count,%
239,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
240,4,1,1,2,2,1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
241,4,0,2,1,2,:1O:1O:1O,,1N3O2S:1O,,1L:1L,3,0.09000900090009
242,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,3,0.09000900090009
243,3,0,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
244,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
245,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,3,0.09000900090009
246,4,0,2,1,2,:1O:1O:1O,,2O:2O1S,,1L:1L,3,0.09000900090009
247,4,0,2,1,2,:1O:1O:2O,,1O:1O,,1L:1L,3,0.09000900090009
248,4,1,2,1,2,1O:1O:1O:1O,,1O:1O1S,,1L:1L,3,0.09000900090009
249,7,0,1,1,2,::1O:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
250,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
251,5,0,0,3,2,:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
252,3,0,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
253,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
254,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
255,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
256,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
257,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
258,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
259,4,0,3,1,2,:1O:1O:1O,,1O:2O:2O1S,,1L:1L,2,0.06000600060006
260,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
261,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
262,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
263,4,0,0,3,2,:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,2,0.06000600060006
264,4,0,3,1,2,:1O:1O:1O,,1O:2O1S:2O1S,,1L:1L,2,0.06000600060006
265,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
266,5,0,0,2,2,1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
267,4,1,2,1,2,1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
268,4,0,4,1,2,::1O:1O,,1O:1O:1O:2O,,1L:1L,2,0.06000600060006
269,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O,,1L:1L,2,0.06000600060006
270,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
271,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
272,5,0,2,1,2,1O:1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
273,4,0,3,1,2,:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
274,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
275,4,0,3,1,2,:1O:1O:1O,,1O:1O1S:2O,,1L:1L,2,0.06000600060006
276,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
277,4,0,0,3,2,1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
278,4,1,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
279,4,0,1,2,2,1O:1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
280,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
281,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,2,0.06000600060006
282,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,2,0.06000600060006
283,4,0,3,1,2,1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
284,4,1,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
285,4,0,3,1,2,1O:1O:1O:2O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
286,4,0,3,1,2,1O:1O:1O:2O,,1O:1O:1O,,1L:1L,2,0.06000600060006
287,4,0,3,1,2,1O:1O:1O:1O,,:1N2O1S:1O,,1L:1L,2,0.06000600060006
288,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,2,0.06000600060006
289,5,0,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
290,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:2O,,1L:1L,2,0.06000600060006
291,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
292,4,1,2,1,2,:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
293,4,0,4,1,2,1O:1O:1O:1O,,::1O:1O,,1L:1L,2,0.06000600060006
294,4,1,2,1,2,1O:1O:1O:1O,,1O:3O2S,,1L:1L,2,0.06000600060006
295,4,1,2,1,2,:1O:1O:1O,1O,1O:1O,,1L:1L,2,0.06000600060006
296,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
297,5,0,2,1,2,:1O:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
298,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
299,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
300,4,0,0,3,2,:1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
301,4,1,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,2,0.06000600060006
302,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,2,0.06000600060006
303,4,1,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
304,4,1,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
305,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,2,0.06000600060006
306,4,0,3,2,2,1O:1O:1O:1O,,::1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
307,4,0,0,3,2,:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
308,4,1,3,2,2,:1O:1O:1O,,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
309,4,1,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
310,4,2,2,1,2,1O:1O:1O:1O,:,1O:2O,,1L:1L,2,0.06000600060006
311,4,0,3,1,2,::1O:1O,,2O:2O:2O1S,,1L:1L,2,0.06000600060006
312,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
313,5,0,2,1,2,::1O:1O:1O,,2O:2O,,1L:1L,2,0.06000600060006
314,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
315,4,0,0,3,2,1O:1O:1O:2O,,,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
316,4,0,0,2,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
317,3,2,2,1,2,1O:1O:1O,:,1O:1O,,1L:1L,2,0.06000600060006
318,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
319,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
320,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
321,4,0,0,3,2,1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
322,4,1,2,1,2,1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
323,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
324,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
325,5,0,1,2,2,:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
326,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
327,5,0,1,2,2,:1O:1O:1O:1O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
328,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
329,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
330,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:2O,,1L:1L,2,0.06000600060006
331,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
332,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
333,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
334,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
335,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
336,4,0,2,1,2,1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
337,5,0,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
338,5,0,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
339,4,0,1,3,2,:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
340,5,0,1,2,2,:1O:1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
341,4,0,1,3,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
342,4,0,2,2,2,1O:1O:1O:1O,,:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
343,5,0,1,2,2,:1O:1O:1O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
344,4,0,1,3,2,1O:1O:1O:1O,,2O1S,:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
345,4,0,2,2,2,1O:1O:1O:2O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
346,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
347,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
348,5,0,1,2,2,::1O:1O:1O,,1N2O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
349,4,0,2,1,2,:1O:1O:1O,,2O:2O,,1L:1L,2,0.06000600060006
350,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
351,4,0,2,1,2,:1O:1O:1O,,1N2O1S:2O,,1L:1L,2,0.06000600060006
352,4,0,2,1,2,:1O:1O:1O,,1N2O2S:2O,,1L:1L,2,0.06000600060006
353,4,0,2,1,2,1O:1O:1O:2O,,1O1S:2O,,1L:1L,2,0.06000600060006
354,5,0,1,2,2,:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
355,4,0,2,1,2,:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
356,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
357,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
358,4,0,2,1,2,1O:1O:1O:1O,,:2O1S,,1L:1L,2,0.06000600060006
359,5,0,1,2,2,:1O:1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
360,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
361,4,0,2,1,2,1O:1O:1O:1O,,:1N2O2S,,1L:1L,2,0.06000600060006
362,5,0,1,2,2,1O:1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
363,5,0,1,2,2,1O:1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
364,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
365,4,0,2,1,2,1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
366,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
367,5,0,1,2,2,1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
368,4,0,2,1,2,1O:1O:1O:1O,,1O:2O2S,,1L:1L,2,0.06000600060006
369,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
370,5,0,1,1,2,:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
371,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
372,4,0,3,1,1,:::1O,,:1O:2O1S,,1L,2,0.06000600060006
373,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
374,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
375,5,0,1,1,2,1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
376,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
377,4,0,1,2,2,1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
378,4,0,2,2,2,:1O:1O:1O,,1O:2O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
379,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
380,5,0,1,1,2,1O:1O:1O:1O:1O,,2O2S,,1L:1L,2,0.06000600060006
381,5,0,1,1,2,1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,2,0.06000600060006
382,4,0,2,2,2,:1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
383,5,0,2,1,1,::::1O,,1O:1O,,1L,2,0.06000600060006
384,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
385,4,0,2,1,2,1O:1O:1O:2O,,:3O1S,,1L:1L,2,0.06000600060006
386,4,0,2,2,2,:1O:1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
387,4,0,1,2,2,1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
388,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
389,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
390,4,0,2,2,2,:1O:1O:2O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
391,4,0,2,2,2,:1O:1O:2O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
392,4,0,2,2,2,::1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
393,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O2S,,1L:1L,2,0.06000600060006
394,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
395,5,0,1,1,2,1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,2,0.06000600060006
396,4,0,2,2,2,1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
397,5,0,1,2,2,::1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
398,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
399,5,0,1,2,2,::1O:1O:1O,,1N3O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
400,5,0,1,2,2,::1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
401,5,0,1,1,2,1O:1O:1O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
402,5,0,1,2,2,::1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
403,5,0,1,2,2,::1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
404,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
405,4,0,1,2,2,::1O:1O,,2O,2S:3S:3S:3S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
406,5,0,1,1,2,1O:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
407,4,0,2,2,2,:1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
408,4,0,1,2,2,:1O:1O:1O,,1O,2S:3S:3S:3S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
409,5,0,1,2,2,::1O:1O:2O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
410,4,0,1,2,2,:1O:1O:1O,,2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
411,4,0,1,2,2,:1O:1O:1O,,1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
412,5,0,1,3,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
413,4,0,1,2,2,:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
414,5,0,1,3,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
415,5,0,1,3,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
416,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
417,4,0,2,2,2,:1O:1O:1O,,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
418,4,0,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
419,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,2,0.06000600060006
420,5,1,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
421,3,0,3,1,2,1O:1O:1O,,1N2O1S:1O:1O,,1L:1L,2,0.06000600060006
422,6,0,1,2,2,::1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
423,6,0,1,1,2,::1O:1O:1O:1O,,2O,,1L:1L,2,0.06000600060006
424,5,0,4,1,2,:1O:1O:1O:1O,,1O:1O:1O:1O,,1L:1L,2,0.06000600060006
425,6,0,1,2,2,::1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
426,3,0,3,1,2,1O:1O:1O,,1N2O2S:1O:3O1S,,1L:1L,2,0.06000600060006
427,5,0,2,3,2,:1O:1O:1O:1O,,:1O,::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
428,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
429,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
430,6,0,1,2,2,::1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
431,3,1,1,2,2,:1O:1O,,2O,2S:3S:3S:3S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
432,3,0,2,1,2,1O:1O:1O,,1N1O1S:2O,,1L:1L,2,0.06000600060006
433,3,0,3,2,2,1O:1O:1O,,:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
434,6,0,2,1,2,:1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
435,3,0,2,2,2,:1O:1O,,:1N2O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
436,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
437,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
438,3,0,3,1,2,:1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
439,3,1,2,1,2,1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
440,3,0,2,1,2,1O:1O:1O,,1N2O2S:2O,,1L:1L,2,0.06000600060006
441,3,0,2,2,3,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,2,0.06000600060006
442,3,1,2,1,2,1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
443,3,1,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
444,3,1,2,1,2,1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
445,5,0,2,2,2,::1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
446,3,0,2,1,2,1O:1O:1O,,1N2O2S:2O1S,,1L:1L,2,0.06000600060006
447,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
448,5,1,1,1,2,:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
449,6,0,1,2,2,::1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
450,6,1,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
451,3,1,0,3,2,1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S:4S:4S:4S:4S:4S:4S:4S:4S,1L:1L,2,0.06000600060006
452,5,0,3,1,2,::1O:1O:2O,,1O:1O:2O,,1L:1L,2,0.06000600060006
453,3,0,3,1,2,1O:1O:2O,,1O:1O:1O,,1L:1L,2,0.06000600060006
454,5,0,3,1,2,::1O:1O:1O,,1O:1O:2O,,1L:1L,2,0.06000600060006
455,5,1,1,1,2,:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
456,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
457,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
458,3,0,1,3,2,1O:1O:1O,,1O,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
459,3,0,1,2,2,1O:1O:1O,,1N1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
460,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
